Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8651413690476191,0.5457114630319159,0.7255341318492459,0.6130793828541944,0.7774311789371063,0.918133556859458,0.834496249754491,0.5071246654552378,0.7541674603687435,0.13485863095238096,0.3287760416666667
