Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8676525297619048,0.614036646736559,0.715454925865041,0.652751568744362,0.8131373308292297,0.8878326996197718,0.8469895002543653,0.5563724225421522,0.7810042588755258,0.13234747023809523,0.33984375
