Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8191964285714286,0.5589420473559338,0.7824698525347026,0.6114701563537696,0.7790102253423872,0.8940114068441065,0.8275434574746051,0.5236244718648903,0.7527255760084118,0.18080357142857142,0.2708333333333333
