model,input,class,decision threshold,ground truth (id),predicted (id),precision (id),recall (id),f1 (id),auroc (id),ap (id),accuracy (id),ground truth (cd),predicted (cd),precision (cd),recall (cd),f1 (cd),auroc (cd),ap (cd),accuracy (cd)
resnet18,sds-51,Qc,0.2744703,749.0,781.0,0.8476312419974392,0.8838451268357811,0.865359477124183,0.9529639689005076,0.9555846652031378,0.8658854166666666,456.0,678.0,0.6504424778761062,0.9671052631578948,0.7777777777777778,0.9677753411306044,0.9358353135615955,0.8359375
resnet18,sds-51,Qca,0.26483554,432.0,451.0,0.6696230598669624,0.6990740740740741,0.6840317100792752,0.8634930220075148,0.7585035644065796,0.818359375,249.0,565.0,0.4070796460176991,0.923694779116466,0.5651105651105651,0.8713580038881242,0.522712512798023,0.76953125
resnet18,sds-51,Qr,0.28746417,1433.0,1478.0,0.9485791610284168,0.9783670621074668,0.9632428718653384,0.8278951754415681,0.9851607450902105,0.9303385416666666,1511.0,1513.0,0.984137475214805,0.985440105890139,0.9847883597883598,0.7329715420251488,0.994189029471682,0.9700520833333334
resnet18,sds-5,af1,0.21016566,571.0,716.0,0.6215083798882681,0.7793345008756567,0.6915306915306916,0.8321007595074545,0.7836849979036238,0.7415364583333334,435.0,690.0,0.4942028985507246,0.7839080459770115,0.6062222222222222,0.8097257456648606,0.6726062147948757,0.7115885416666666
resnet18,sds-5,Qal,0.41306758,950.0,1356.0,0.6592920353982301,0.9410526315789474,0.7753686036426712,0.7367307346865457,0.8252578987699566,0.6627604166666666,845.0,1439.0,0.5482974287699791,0.9337278106508876,0.690893169877408,0.5392176675600922,0.6339753677713944,0.5403645833333334
resnet18,sds-5,Qaf,0.10961806,13.0,42.0,0.0714285714285714,0.2307692307692307,0.109090909090909,0.8611546037678671,0.0604557832232719,0.9680989583333334,6.0,17.0,0.0,0.0,0.0,0.550326797385621,0.0048532688565443,0.9850260416666666
resnet18,sds-5,Qat,0.15410437,61.0,87.0,0.264367816091954,0.3770491803278688,0.3108108108108108,0.8699083078632953,0.2721983436283534,0.93359375,77.0,107.0,0.102803738317757,0.1428571428571428,0.1195652173913043,0.7545641472988971,0.1136871148175126,0.89453125
resnet18,sds-5,Qc,0.40876383,749.0,786.0,0.8435114503816794,0.8851802403204272,0.863843648208469,0.9510181300607504,0.9552167915902904,0.8639322916666666,456.0,704.0,0.6193181818181818,0.956140350877193,0.7517241379310344,0.9625893437296946,0.9264448054904264,0.8125
resnet18,sds-5,Qca,0.17258959,432.0,555.0,0.609009009009009,0.7824074074074074,0.684903748733536,0.8862197228931831,0.7958699723469815,0.7975260416666666,249.0,499.0,0.374749498997996,0.751004016064257,0.5,0.8271079656621825,0.4802963621540638,0.7565104166666666
resnet18,sds-5,Qr,0.29533666,1433.0,1522.0,0.9375821287779238,0.9958129797627356,0.9658206429780034,0.8665302610451291,0.9881202719376014,0.9342447916666666,1511.0,1534.0,0.983702737940026,0.99867637326274,0.9911330049261085,0.6422501654533422,0.9895288001431872,0.982421875
resnet50,dem,af1,0.5072494,571.0,489.0,0.6728016359918201,0.5761821366024519,0.620754716981132,0.7888496683393373,0.7364169577597712,0.73828125,435.0,749.0,0.4192256341789052,0.7218390804597701,0.5304054054054054,0.7175671020075792,0.4847120274970971,0.6380208333333334
resnet50,dem,Qal,0.34681875,950.0,1043.0,0.7766059443911792,0.8526315789473684,0.8128449573507276,0.8262098077959404,0.8920556526338688,0.7571614583333334,845.0,1227.0,0.5925020374898126,0.8603550295857988,0.7017374517374517,0.6542563303333647,0.7143176211899638,0.59765625
resnet50,dem,Qaf,0.12310556,13.0,28.0,0.0357142857142857,0.0769230769230769,0.048780487804878,0.8328703469872216,0.039393645591735,0.974609375,6.0,0.0,0.0,0.0,0.0,0.8010893246187364,0.0210722261492849,0.99609375
resnet50,dem,Qat,0.061689794,61.0,82.0,0.2804878048780488,0.3770491803278688,0.3216783216783216,0.9083634342873022,0.2372618478425552,0.9368489583333334,77.0,53.0,0.0566037735849056,0.0389610389610389,0.0461538461538461,0.6907862528150397,0.0826812092929528,0.9192708333333334
resnet50,dem,Qc,0.4213856,749.0,847.0,0.8252656434474617,0.9332443257676902,0.8759398496240601,0.9631461177376696,0.9652066936049944,0.87109375,456.0,809.0,0.5599505562422744,0.993421052631579,0.7162055335968379,0.9709673489278752,0.9358637293548342,0.7662760416666666
resnet50,dem,Qca,0.18461727,432.0,657.0,0.5570776255707762,0.8472222222222222,0.6721763085399449,0.8950030193236714,0.8024603080053228,0.767578125,249.0,475.0,0.3473684210526316,0.6626506024096386,0.4558011049723757,0.7413710787204764,0.4883807208308114,0.7434895833333334
resnet50,dem,Qr,0.47947714,1433.0,1465.0,0.9535836177474404,0.9748778785764132,0.964113181504486,0.9376147534874898,0.9953130129152534,0.9322916666666666,1511.0,1463.0,0.9835953520164048,0.9523494374586366,0.9677202420981844,0.7017207147584381,0.9927371864743384,0.9375
resnet50,ep-101,af1,0.26233822,571.0,672.0,0.6130952380952381,0.7215411558669002,0.6629123089300081,0.7994555502118816,0.7522651286265359,0.7272135416666666,435.0,589.0,0.497453310696095,0.6735632183908046,0.572265625,0.7749840792591896,0.6176205883681001,0.71484375
resnet50,ep-101,Qal,0.31339785,950.0,1292.0,0.6973684210526315,0.9484210526315788,0.8037466547725245,0.8292365726603197,0.893321738576295,0.7135416666666666,845.0,1430.0,0.5636363636363636,0.953846153846154,0.7085714285714285,0.6857825465194941,0.7610431734213814,0.568359375
resnet50,ep-101,Qaf,0.08724061,13.0,40.0,0.075,0.2307692307692307,0.1132075471698113,0.8102934491640992,0.1923807862150362,0.9694010416666666,6.0,14.0,0.0,0.0,0.0,0.6851851851851852,0.013703531302253,0.9869791666666666
resnet50,ep-101,Qat,0.17207181,61.0,64.0,0.328125,0.3442622950819672,0.336,0.8948819116421228,0.283616573204444,0.9459635416666666,77.0,57.0,0.1929824561403508,0.1428571428571428,0.1641791044776119,0.742832219185886,0.1675685922949348,0.9270833333333334
resnet50,ep-101,Qc,0.3161642,749.0,784.0,0.8137755102040817,0.8518024032042724,0.83235485975212,0.913316018138543,0.9150297759251006,0.8326822916666666,456.0,536.0,0.5093283582089553,0.5986842105263158,0.5504032258064516,0.7561850227420402,0.6216755690048328,0.7096354166666666
resnet50,ep-101,Qca,0.18650596,432.0,557.0,0.6535008976660682,0.8425925925925926,0.7360970677451971,0.9167169887278582,0.8164136056142846,0.830078125,249.0,343.0,0.4402332361516035,0.606425702811245,0.5101351351351351,0.8390797065495862,0.4932503465520569,0.8111979166666666
resnet50,ep-101,Qr,0.50171816,1433.0,1490.0,0.9463087248322148,0.9839497557571528,0.9647622305850154,0.9078516792119188,0.9926655581093914,0.9329427083333334,1511.0,1530.0,0.984967320261438,0.9973527465254798,0.9911213416639264,0.8166247518199868,0.9961130810576926,0.982421875
resnet50,ep-11,af1,0.40688002,571.0,581.0,0.6746987951807228,0.6865148861646234,0.6805555555555556,0.822770704971734,0.7710551865216446,0.7604166666666666,435.0,491.0,0.5784114052953157,0.6528735632183909,0.6133909287257019,0.8216188000459352,0.6474952163828636,0.7669270833333334
resnet50,ep-11,Qal,0.3284852,950.0,1074.0,0.7569832402234636,0.8557894736842105,0.8033596837944664,0.8142141189150351,0.8872742086147614,0.7408854166666666,845.0,1074.0,0.6219739292364991,0.7905325443786982,0.6961959353830119,0.6836691528442613,0.7467533612469743,0.6204427083333334
resnet50,ep-11,Qaf,0.2387024,13.0,7.0,0.2857142857142857,0.1538461538461538,0.2,0.7999898984797211,0.1043355243424788,0.9895833333333334,6.0,1.0,0.0,0.0,0.0,0.7775599128540305,0.0476652115414928,0.9954427083333334
resnet50,ep-11,Qat,0.037841663,61.0,143.0,0.2027972027972027,0.4754098360655737,0.284313725490196,0.8683967768824673,0.2547719229427688,0.9049479166666666,77.0,353.0,0.1359773371104816,0.6233766233766234,0.2232558139534883,0.753763029294215,0.2240391700177061,0.7825520833333334
resnet50,ep-11,Qc,0.43448356,749.0,775.0,0.8335483870967741,0.8624833110814419,0.847769028871391,0.9379078924376932,0.9440746478535968,0.8489583333333334,456.0,105.0,0.3809523809523809,0.087719298245614,0.142602495543672,0.4927184860298895,0.3257396986525191,0.6868489583333334
resnet50,ep-11,Qca,0.4513274,432.0,482.0,0.7116182572614108,0.7939814814814815,0.75054704595186,0.923822883118626,0.8483304043840519,0.8515625,249.0,38.0,0.2105263157894736,0.0321285140562249,0.0557491289198606,0.6880045434262303,0.2425427357529048,0.8235677083333334
resnet50,ep-11,Qr,0.5640031,1433.0,1487.0,0.9515803631472765,0.9874389392882066,0.9691780821917808,0.9189493153747654,0.9937176639788066,0.94140625,1511.0,1536.0,0.9837239583333334,1.0,0.9917952084017068,0.7080079417604236,0.9903364978752612,0.9837239583333334
resnet50,ep-201,af1,0.2514734,571.0,761.0,0.5926412614980289,0.7898423817863398,0.6771771771771772,0.8132228705207663,0.7620195547769882,0.7200520833333334,435.0,688.0,0.4781976744186046,0.7563218390804598,0.5859305431878896,0.7867769112718845,0.6453416361749833,0.697265625
resnet50,ep-201,Qal,0.36473218,950.0,1022.0,0.7818003913894325,0.8410526315789474,0.8103448275862069,0.8288503682414227,0.8937508670894397,0.7565104166666666,845.0,1220.0,0.6024590163934426,0.8698224852071006,0.711864406779661,0.7150652086419647,0.7788801483545017,0.6126302083333334
resnet50,ep-201,Qaf,0.06640917,13.0,28.0,0.1071428571428571,0.2307692307692307,0.1463414634146341,0.8777716046264963,0.0638193479065061,0.9772135416666666,6.0,5.0,0.0,0.0,0.0,0.7584967320261438,0.0143081354347293,0.9928385416666666
resnet50,ep-201,Qat,0.2571497,61.0,49.0,0.3469387755102041,0.2786885245901639,0.3090909090909091,0.886724090025007,0.2763773897700812,0.9505208333333334,77.0,83.0,0.1686746987951807,0.1818181818181818,0.175,0.6863801037892882,0.1134163128221143,0.9140625
resnet50,ep-201,Qc,0.34887204,749.0,830.0,0.7975903614457831,0.8838451268357811,0.8385053831538949,0.9190033980080174,0.9231641005749304,0.833984375,456.0,573.0,0.4677137870855148,0.5877192982456141,0.5208940719144801,0.720906432748538,0.5540736251338599,0.6790364583333334
resnet50,ep-201,Qca,0.18202001,432.0,630.0,0.6031746031746031,0.8796296296296297,0.7156308851224106,0.91592651301664,0.8159024083794654,0.8033854166666666,249.0,375.0,0.4853333333333333,0.7309236947791165,0.5833333333333334,0.8800360728071572,0.5400983140442378,0.8307291666666666
resnet50,ep-201,Qr,0.6776614,1433.0,1471.0,0.9544527532290958,0.9797627355198884,0.9669421487603306,0.9172352116206748,0.9934099000856452,0.9375,1511.0,1532.0,0.9849869451697127,0.99867637326274,0.9917844232665132,0.7958305757776307,0.994770025949375,0.9837239583333334
resnet50,ep-21,af1,0.30831125,571.0,681.0,0.6417033773861968,0.7653239929947461,0.6980830670926518,0.8439516165621626,0.7982082366364962,0.75390625,435.0,365.0,0.6109589041095891,0.5126436781609195,0.5575,0.8020775261778739,0.6437108405270515,0.76953125
resnet50,ep-21,Qal,0.3378399,950.0,1119.0,0.7363717605004468,0.8673684210526316,0.7965200579990334,0.8077079216813365,0.882311104376805,0.7259114583333334,845.0,1170.0,0.5991452991452991,0.829585798816568,0.6957816377171215,0.6979148648301492,0.7697490884827457,0.6009114583333334
resnet50,ep-21,Qaf,0.31904188,13.0,14.0,0.1428571428571428,0.1538461538461538,0.1481481481481481,0.8626193242082933,0.2090161461761101,0.9850260416666666,6.0,0.0,0.0,0.0,0.0,0.6754901960784313,0.0182428156147185,0.99609375
resnet50,ep-21,Qat,0.13039263,61.0,94.0,0.2553191489361702,0.3934426229508196,0.3096774193548387,0.8629841622672965,0.235696525083739,0.9303385416666666,77.0,125.0,0.232,0.3766233766233766,0.2871287128712871,0.7684590940245499,0.182852070019245,0.90625
resnet50,ep-21,Qc,0.47103333,749.0,820.0,0.7987804878048781,0.8744993324432577,0.8349267049075845,0.9312442002297006,0.9372964660604034,0.8313802083333334,456.0,183.0,0.3114754098360656,0.125,0.1784037558685446,0.4378878330084471,0.2903437536815357,0.658203125
resnet50,ep-21,Qca,0.14792903,432.0,565.0,0.6389380530973451,0.8356481481481481,0.724172517552658,0.9080699812130972,0.8286084774259727,0.8209635416666666,249.0,125.0,0.248,0.1244979919678714,0.1657754010695187,0.6400988569663268,0.2238077671944438,0.796875
resnet50,ep-21,Qr,0.2643445,1433.0,1512.0,0.9424603174603174,0.994417306350314,0.967741935483871,0.8973096023685797,0.991810349310546,0.9381510416666666,1511.0,1536.0,0.9837239583333334,1.0,0.9917952084017068,0.5976439444076771,0.9882240404993016,0.9837239583333334
resnet50,ep-51,af1,0.27060378,571.0,602.0,0.6677740863787376,0.7040280210157618,0.6854219948849105,0.8281879803635109,0.7860812245102562,0.759765625,435.0,355.0,0.6507042253521127,0.5310344827586206,0.5848101265822785,0.8007662835249041,0.6453089590927232,0.7864583333333334
resnet50,ep-51,Qal,0.29493254,950.0,1174.0,0.7248722316865417,0.8957894736842106,0.8013182674199624,0.8177618106700197,0.8897824599234516,0.7252604166666666,845.0,1395.0,0.5620071684587814,0.927810650887574,0.7,0.6812611856583803,0.7704908339949457,0.5625
resnet50,ep-51,Qaf,0.036514856,13.0,56.0,0.0535714285714285,0.2307692307692307,0.0869565217391304,0.8047376130107582,0.1283398947557,0.958984375,6.0,14.0,0.0,0.0,0.0,0.6330065359477125,0.007031405757416,0.9869791666666666
resnet50,ep-51,Qat,0.16387765,61.0,140.0,0.2214285714285714,0.5081967213114754,0.308457711442786,0.8602834120589052,0.3279378077246713,0.9095052083333334,77.0,92.0,0.2282608695652173,0.2727272727272727,0.2485207100591716,0.7152648585136591,0.1757695521644413,0.9173177083333334
resnet50,ep-51,Qc,0.40955448,749.0,816.0,0.8075980392156863,0.8798397863818425,0.8421725239616613,0.9265687583444592,0.9322484641925608,0.8391927083333334,456.0,290.0,0.6379310344827587,0.4057017543859649,0.4959785522788204,0.7318408869395712,0.5847267163745213,0.7552083333333334
resnet50,ep-51,Qca,0.37845027,432.0,532.0,0.6804511278195489,0.8379629629629629,0.7510373443983402,0.9208832360440152,0.8480498985022791,0.84375,249.0,133.0,0.5864661654135338,0.3132530120481928,0.4083769633507853,0.8308166621419634,0.4740079467972388,0.8528645833333334
resnet50,ep-51,Qr,0.25352,1433.0,1502.0,0.9440745672436752,0.9895324494068388,0.9662691652470188,0.905087432841686,0.9921206198289428,0.935546875,1511.0,1536.0,0.9837239583333334,1.0,0.9917952084017068,0.7535407015221708,0.9943301649477408,0.9837239583333334
resnet50,ep-5,af1,0.22065394,571.0,628.0,0.6592356687898089,0.7250437828371279,0.6905754795663053,0.8230084480458789,0.7725920047088017,0.7584635416666666,435.0,412.0,0.5485436893203883,0.5195402298850574,0.5336481700118064,0.7667574931880109,0.6026673849007895,0.7428385416666666
resnet50,ep-5,Qal,0.6265833,950.0,1003.0,0.7666999002991027,0.8094736842105263,0.7875064004096262,0.8031686725345788,0.8776082440304702,0.7298177083333334,845.0,1210.0,0.5867768595041323,0.8402366863905325,0.6909975669099757,0.640101388092037,0.6923815533208816,0.5865885416666666
resnet50,ep-5,Qaf,0.26076114,13.0,5.0,0.0,0.0,0.0,0.8607505429567149,0.085694300773443,0.98828125,6.0,1.0,1.0,0.1666666666666666,0.2857142857142857,0.7238562091503268,0.2867091994044455,0.9967447916666666
resnet50,ep-5,Qat,0.17480922,61.0,83.0,0.180722891566265,0.2459016393442623,0.2083333333333333,0.8361322589608224,0.1632758023548074,0.92578125,77.0,201.0,0.1044776119402985,0.2727272727272727,0.1510791366906475,0.683255743571028,0.0902931965606118,0.8463541666666666
resnet50,ep-5,Qc,0.38201576,749.0,887.0,0.7722660653889515,0.9145527369826436,0.8374083129584352,0.9339466599260684,0.9389250307800728,0.8268229166666666,456.0,344.0,0.438953488372093,0.3311403508771929,0.3775,0.6788641163092919,0.4382498594683177,0.67578125
resnet50,ep-5,Qca,0.2531112,432.0,503.0,0.6660039761431411,0.7754629629629629,0.7165775401069518,0.9007397342995168,0.8105573780999416,0.8274739583333334,249.0,25.0,0.04,0.0040160642570281,0.0072992700729927,0.5656066378957946,0.1716955131250173,0.8229166666666666
resnet50,ep-5,Qr,0.46679777,1433.0,1478.0,0.9533152909336942,0.983251919050942,0.9680522157334248,0.9051755093191688,0.9921920917228824,0.939453125,1511.0,1536.0,0.9837239583333334,1.0,0.9917952084017068,0.5505493050959628,0.9851784545768804,0.9837239583333334
resnet50,nhd,af1,0.27716053,571.0,1471.0,0.3677770224337185,0.9474605954465848,0.5298726738491675,0.5352159197118046,0.4145017246333332,0.375,435.0,1434.0,0.2810320781032078,0.9264367816091954,0.431246655965757,0.4872519235386847,0.300497044971004,0.3079427083333333
resnet50,nhd,Qal,0.49838173,950.0,1514.0,0.6188903566710701,0.9863157894736844,0.760551948051948,0.6497494162026227,0.7616755742431084,0.6158854166666666,845.0,1519.0,0.554312047399605,0.9964497041420118,0.7123519458544839,0.643616574897884,0.73248795593748,0.5572916666666666
resnet50,nhd,Qaf,0.056035765,13.0,25.0,0.0,0.0,0.0,0.587933734026971,0.0148177872588391,0.9752604166666666,6.0,24.0,0.0,0.0,0.0,0.6577342047930284,0.008450805854722,0.98046875
resnet50,nhd,Qat,0.09172808,61.0,205.0,0.1317073170731707,0.4426229508196721,0.2030075187969924,0.7395276465684912,0.1419424957284374,0.8619791666666666,77.0,172.0,0.1162790697674418,0.2597402597402597,0.1606425702811245,0.6904034964350249,0.0977666678851034,0.8639322916666666
resnet50,nhd,Qc,0.23385864,749.0,1529.0,0.4898626553302812,1.0,0.6575943810359964,0.5957379852509828,0.5800899429504611,0.4921875,456.0,1528.0,0.2964659685863874,0.993421052631579,0.4566532258064516,0.3837577160493827,0.253710046293173,0.2981770833333333
resnet50,nhd,Qca,0.25165385,432.0,1141.0,0.3058720420683611,0.8078703703703703,0.4437380801017164,0.5838260701825013,0.3556734127752181,0.4303385416666667,249.0,1056.0,0.1837121212121212,0.7791164658634538,0.2973180076628352,0.5034746601011661,0.1637865117116962,0.4029947916666667
resnet50,nhd,Qr,0.36911285,1433.0,1533.0,0.9334637964774952,0.9986043265875784,0.9649359406608228,0.671007256146722,0.9601778362522464,0.9322916666666666,1511.0,1531.0,0.983670803396473,0.9966909331568498,0.990138067061144,0.5602382528127069,0.9869916604232036,0.98046875
resnet50,nir,af1,0.3756509,571.0,706.0,0.5920679886685553,0.7320490367775832,0.6546593578700078,0.8024209867244992,0.7193162550926411,0.712890625,435.0,1313.0,0.2962680883472963,0.8942528735632184,0.4450800915331808,0.5142639397830603,0.2672356850603152,0.3684895833333333
resnet50,nir,Qal,0.4844864,950.0,1267.0,0.6732438831886346,0.8978947368421053,0.7695083446098331,0.6793443506376863,0.7561287335599429,0.6673177083333334,845.0,1403.0,0.5630791161796151,0.9349112426035504,0.702846975088968,0.5726235025132943,0.6120697277255385,0.5651041666666666
resnet50,nir,Qaf,0.057562646,13.0,39.0,0.0512820512820512,0.1538461538461538,0.0769230769230769,0.7691297540279813,0.0264123799859905,0.96875,6.0,7.0,0.0,0.0,0.0,0.7759259259259259,0.0101840214028806,0.9915364583333334
resnet50,nir,Qat,0.05728165,61.0,187.0,0.106951871657754,0.3278688524590163,0.1612903225806451,0.7575882189497083,0.1442341290106134,0.8645833333333334,77.0,176.0,0.0909090909090909,0.2077922077922078,0.1264822134387351,0.7556323046384733,0.0935078241903033,0.8561197916666666
resnet50,nir,Qc,0.2662648,749.0,866.0,0.75635103926097,0.8744993324432577,0.8111455108359134,0.892883862091429,0.8990672033801257,0.8014322916666666,456.0,320.0,0.015625,0.0109649122807017,0.0128865979381443,0.2205937296946069,0.1934528776510699,0.5013020833333334
resnet50,nir,Qca,0.19442347,432.0,520.0,0.5942307692307692,0.7152777777777778,0.6491596638655462,0.843383068303811,0.6688309821152827,0.7825520833333334,249.0,49.0,0.0,0.0,0.0,0.1409835144774903,0.0935817397280072,0.8059895833333334
resnet50,nir,Qr,0.33485436,1433.0,1534.0,0.9341590612777052,1.0,0.965958881024604,0.7936368132575424,0.977693685303909,0.9342447916666666,1511.0,1529.0,0.9843034663178548,0.9960291197882196,0.9901315789473684,0.4522038385175381,0.977180686569626,0.98046875
resnet50,osm,af1,0.3906096,571.0,742.0,0.5956873315363881,0.7740805604203153,0.6732673267326733,0.8140213968766731,0.725386253290488,0.720703125,435.0,520.0,0.5673076923076923,0.6781609195402298,0.6178010471204188,0.8276185703696745,0.6371531973512232,0.7623697916666666
resnet50,osm,Qal,0.5056525,950.0,1414.0,0.6442715700141443,0.9589473684210528,0.7707275803722504,0.570185018861146,0.6533816320415804,0.6471354166666666,845.0,1531.0,0.550620509470934,0.9976331360946744,0.7095959595959596,0.5088817338733848,0.5582899656980618,0.55078125
resnet50,osm,Qaf,0.017425504,13.0,474.0,0.0168776371308016,0.6153846153846154,0.0328542094455852,0.7503409263094096,0.0172974334739948,0.693359375,6.0,645.0,0.0046511627906976,0.5,0.0092165898617511,0.57859477124183,0.0049654694515684,0.580078125
resnet50,osm,Qat,0.07515733,61.0,550.0,0.069090909090909,0.6229508196721312,0.1243862520458265,0.6733537093637122,0.0658907469323011,0.6516927083333334,77.0,741.0,0.0539811066126855,0.5194805194805194,0.097799511002445,0.5429265730842153,0.0542244582709864,0.51953125
resnet50,osm,Qc,0.21361099,749.0,1342.0,0.5417287630402384,0.9706275033377836,0.6953610712577714,0.6654412575513645,0.5943954703103564,0.5852864583333334,456.0,1513.0,0.3007270323859881,0.9978070175438596,0.4621635347892331,0.5577617365172189,0.3328682394909036,0.310546875
resnet50,osm,Qca,0.15872927,432.0,1126.0,0.3365896980461811,0.8773148148148148,0.4865211810012837,0.6261437785158347,0.3514155413398154,0.4791666666666667,249.0,1358.0,0.1752577319587628,0.9558232931726908,0.2962041070317361,0.553380577476963,0.1821332097104454,0.263671875
resnet50,osm,Qr,0.704205,1433.0,1526.0,0.935124508519004,0.9958129797627356,0.9645150388644812,0.5978089282447713,0.950151257429,0.931640625,1511.0,1536.0,0.9837239583333334,1.0,0.9917952084017068,0.6947849106551951,0.989931135214484,0.9837239583333334
resnet50,plc-100,af1,0.2346848,571.0,1486.0,0.3788694481830417,0.9859894921190894,0.5473991249392319,0.5754797963757792,0.4280542578322242,0.3938802083333333,435.0,1507.0,0.2833443928334439,0.9816091954022989,0.4397528321318228,0.4880046352845375,0.2746385279952045,0.2916666666666667
resnet50,plc-100,Qal,0.5209889,950.0,1281.0,0.6760343481654957,0.911578947368421,0.7763334827431645,0.7280061074187174,0.8147084371702482,0.6751302083333334,845.0,1341.0,0.5667412378821775,0.8994082840236687,0.6953339432753889,0.6582501990940153,0.7345743786215599,0.56640625
resnet50,plc-100,Qaf,0.02599258,13.0,130.0,0.023076923076923,0.2307692307692307,0.0419580419580419,0.7242284963887065,0.0248327913833622,0.9108072916666666,6.0,75.0,0.0266666666666666,0.3333333333333333,0.0493827160493827,0.8136165577342048,0.0204080518438973,0.9498697916666666
resnet50,plc-100,Qat,0.15969159,61.0,116.0,0.2413793103448276,0.4590163934426229,0.3163841807909605,0.8520033342595166,0.2223570098541444,0.9212239583333334,77.0,75.0,0.0933333333333333,0.0909090909090909,0.0921052631578947,0.6852229333380807,0.0920687336750333,0.91015625
resnet50,plc-100,Qc,0.3275722,749.0,1224.0,0.5473856209150327,0.8945260347129506,0.6791687785098834,0.7183037781845509,0.7052513464807818,0.587890625,456.0,1109.0,0.3282236248872858,0.7982456140350878,0.4651757188498402,0.591855506822612,0.3615996185453751,0.455078125
resnet50,plc-100,Qca,0.266681,432.0,714.0,0.4831932773109244,0.7986111111111112,0.6020942408376964,0.803154773886205,0.5945094878803326,0.703125,249.0,545.0,0.2330275229357798,0.5100401606425703,0.3198992443324937,0.6367037692338898,0.2271364282580527,0.6484375
resnet50,plc-100,Qr,0.59100884,1433.0,1528.0,0.93717277486911,0.9993021632937892,0.9672407970280312,0.7928305747328911,0.9764328321801548,0.9368489583333334,1511.0,1534.0,0.983702737940026,0.99867637326274,0.9911330049261085,0.7349040370615486,0.9940739401662156,0.982421875
resnet50,plc-10,af1,0.35364655,571.0,810.0,0.5135802469135803,0.7285464098073555,0.6024619840695149,0.7536618785332522,0.688574758101915,0.642578125,435.0,904.0,0.3794247787610619,0.7885057471264367,0.5123226288274833,0.7169156566131103,0.4818048146358956,0.5748697916666666
resnet50,plc-10,Qal,0.61749583,950.0,1157.0,0.7061365600691444,0.86,0.7755102040816326,0.7529549128794684,0.832515611326901,0.6920572916666666,845.0,1381.0,0.555394641564084,0.9076923076923076,0.6891284815813118,0.617861088038089,0.7007554912512044,0.5494791666666666
resnet50,plc-10,Qaf,0.13123637,13.0,20.0,0.1,0.1538461538461538,0.1212121212121212,0.8156472549118643,0.0925490836477106,0.9811197916666666,6.0,13.0,0.0,0.0,0.0,0.7234204793028323,0.0134673968690529,0.9876302083333334
resnet50,plc-10,Qat,0.20066585,61.0,141.0,0.2340425531914893,0.5409836065573771,0.3267326732673267,0.8575048624617949,0.2723935524959399,0.9114583333333334,77.0,230.0,0.108695652173913,0.3246753246753247,0.1628664495114006,0.6167362452489253,0.0939901296505094,0.8326822916666666
resnet50,plc-10,Qc,0.3794389,749.0,899.0,0.7296996662958843,0.8758344459279038,0.7961165048543689,0.8885748554192544,0.8983859827031636,0.78125,456.0,994.0,0.4024144869215292,0.8771929824561403,0.5517241379310345,0.7855364684860299,0.6487609019580618,0.5768229166666666
resnet50,plc-10,Qca,0.33626145,432.0,582.0,0.6237113402061856,0.8402777777777778,0.7159763313609467,0.900018451422437,0.7915835965436548,0.8125,249.0,502.0,0.3685258964143426,0.7429718875502008,0.4926764314247669,0.8333692189113876,0.5183349237741735,0.751953125
resnet50,plc-10,Qr,0.3562108,1433.0,1504.0,0.9414893617021276,0.9881367759944172,0.9642492339121552,0.884057480064228,0.9907799241268802,0.931640625,1511.0,1531.0,0.983670803396473,0.9966909331568498,0.990138067061144,0.7366247518199869,0.9941537318041728,0.98046875
resnet50,plc-200,af1,0.3699295,571.0,1162.0,0.3820998278829604,0.7775831873905429,0.5124062319676861,0.5204704046169342,0.3791434733975819,0.4498697916666667,435.0,1219.0,0.2854799015586546,0.8,0.4207980652962515,0.5119880568344347,0.2896243107103351,0.3763020833333333
resnet50,plc-200,Qal,0.4060986,950.0,1383.0,0.6529284164859002,0.9505263157894736,0.7741105872267466,0.7096874438656368,0.7927113346074879,0.6569010416666666,845.0,1411.0,0.5669737774627923,0.9467455621301776,0.7092198581560284,0.6420263917313901,0.6930674903565143,0.5729166666666666
resnet50,plc-200,Qaf,0.104373775,13.0,14.0,0.0,0.0,0.0,0.6560937421081873,0.0189007823479357,0.982421875,6.0,4.0,0.25,0.1666666666666666,0.2,0.8444444444444444,0.0756676405588398,0.9947916666666666
resnet50,plc-200,Qat,0.24076837,61.0,78.0,0.2051282051282051,0.2622950819672131,0.2302158273381295,0.7871742150597387,0.1495473577603393,0.9303385416666666,77.0,58.0,0.1896551724137931,0.1428571428571428,0.1629629629629629,0.6443214085434785,0.1209953431166695,0.9264322916666666
resnet50,plc-200,Qc,0.32290518,749.0,1491.0,0.4922870556673374,0.9799732977303072,0.6553571428571429,0.592001533599225,0.5912371403814143,0.4973958333333333,456.0,1490.0,0.2986577181208054,0.975877192982456,0.4573484069886948,0.5315586419753087,0.3257631624520022,0.3125
resnet50,plc-200,Qca,0.19049926,432.0,1080.0,0.3379629629629629,0.8449074074074074,0.4828042328042328,0.6390125972893184,0.4060888911825577,0.4908854166666667,249.0,1121.0,0.159678858162355,0.7188755020080321,0.2613138686131387,0.4992089570402823,0.1645620817300009,0.3411458333333333
