model,input,class,decision threshold,ground truth (id),predicted (id),precision (id),recall (id),f1 (id),auroc (id),ap (id),accuracy (id),ground truth (cd),predicted (cd),precision (cd),recall (cd),f1 (cd),auroc (cd),ap (cd),accuracy (cd)
resnet50,ep-ms+prc-ms,Qc,0.6646464,749,753,0.901726427622842,0.9065420560747663,0.904127829560586,0.9722119963424336,0.9744026336899084,0.90625,456,525,0.780952380952381,0.8991228070175439,0.835881753312946,0.9647275016244314,0.9361516738434896,0.8951822916666666
resnet50,ep-ms+prc-ms,Qca,0.44727048,432,441,0.7913832199546486,0.8078703703703703,0.7995418098510882,0.9480802133655394,0.8892622136884846,0.8860677083333334,249,333,0.6126126126126126,0.8192771084337349,0.7010309278350515,0.9380521308232151,0.7566562199300078,0.88671875
resnet50,ep-ms+prc-ms,Qr,0.56451607,1433,1455,0.9656357388316152,0.9804605722260992,0.9729916897506924,0.9432855236146588,0.9954963570536616,0.94921875,1511,1522,0.988173455978975,0.9953673064195896,0.9917573359709858,0.8916346790205163,0.9975535075310972,0.9837239583333334
resnet50,ep-ms+prc-ms+s-ms,af1,0.25138512,571,574,0.6707317073170732,0.6742556917688266,0.6724890829694323,0.8285364282279066,0.7879225624868679,0.755859375,435,476,0.6386554621848739,0.6988505747126437,0.6673984632272228,0.8443191664839697,0.7498357059959299,0.802734375
resnet50,ep-ms+prc-ms+s-ms,Qal,0.20364277,950,1123,0.7595725734639359,0.8978947368421053,0.8229618909792571,0.8656116400215556,0.9205377386551336,0.7610677083333334,845,1305,0.5862068965517241,0.9053254437869822,0.7116279069767442,0.7316007158821364,0.7955745487560516,0.5963541666666666
resnet50,ep-ms+prc-ms+s-ms,Qaf,0.20029101,13,10,0.3,0.2307692307692307,0.2608695652173913,0.8946411434920956,0.1282854402039167,0.9889322916666666,6,2,0.0,0.0,0.0,0.6901960784313725,0.0154869328585826,0.9947916666666666
resnet50,ep-ms+prc-ms+s-ms,Qat,0.14958249,61,112,0.3214285714285714,0.5901639344262295,0.4161849710982659,0.9174437343706584,0.3640388625803883,0.9342447916666666,77,123,0.2032520325203252,0.3246753246753247,0.25,0.7946912580223067,0.1689399227353984,0.90234375
resnet50,ep-ms+prc-ms+s-ms,Qc,0.4103189,749,749,0.9212283044058746,0.9212283044058746,0.9212283044058746,0.978224248171641,0.9802040771097924,0.9231770833333334,456,504,0.8353174603174603,0.9232456140350878,0.8770833333333333,0.9781189083820664,0.957512703072391,0.9231770833333334
resnet50,ep-ms+prc-ms+s-ms,Qca,0.3450476,432,395,0.8759493670886076,0.8009259259259259,0.8367593712212817,0.957446407004831,0.9236001238437852,0.912109375,249,289,0.726643598615917,0.8433734939759037,0.7806691449814126,0.966102170921448,0.8310122499751923,0.9231770833333334
resnet50,ep-ms+prc-ms+s-ms,Qr,0.5791527,1433,1461,0.9630390143737166,0.9818562456385206,0.972356599861783,0.9401215455389264,0.9951463255763886,0.9479166666666666,1511,1530,0.984313725490196,0.9966909331568498,0.9904636632686616,0.8747187293183322,0.9975415709937456,0.9811197916666666
