Class,Targets,Predictions,Accuracy,Precision,Recall,F1,AP,AUROC
af1 (0.41),435,768,0.708984375,0.4921875,0.8689655172413793,0.628428927680798,0.7239561148198536,0.8543017319678036
Qal (0.43),845,917,0.6484375,0.6663031624863686,0.7230769230769231,0.6935300794551645,0.7711729707695985,0.7122873119310835
Qaf (0.56),6,0,0.99609375,0.0,0.0,0.0,0.186798209449455,0.8786492374727668
Qat (0.27),77,177,0.8893229166666666,0.23728813559322035,0.5454545454545454,0.33070866141732286,0.26724750243644874,0.8348272700568794
Qc (0.5),456,22,0.7044270833333334,0.5454545454545454,0.02631578947368421,0.0502092050209205,0.2715230366196568,0.39913702079272256
Qca (0.55),249,16,0.8274739583333334,0.0,0.0,0.0,0.15154245015885598,0.5134477303152003
Qr (0.44),1511,1534,0.9837239583333334,0.984354628422425,0.99933818663137,0.9917898193760263,0.9868785040609583,0.5218001323626738
