Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8618861607142857,0.6212394900494542,0.7203543911695813,0.6529125420910834,0.8169118076765423,0.872148288973384,0.8412461318115207,0.5590742081916324,0.7831895416600636,0.13811383928571427,0.3313802083333333
