Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8415178571428571,0.5075112677712615,0.6892471980066419,0.5771185393562989,0.751665290156972,0.9022073204805812,0.8127836595735292,0.477210309766098,0.7353001032390943,0.15848214285714285,0.24674479166666666
