Class,True,Predicted,Accuracy,Precision,Recall,F1,AUC,AP
af1 (0.51),4.0,11.0,0.4375,0.2727272727272727,0.75,0.4,0.3958333333333333,0.24513888888888885
Qal (0.59),11.0,16.0,0.6875,0.6875,1.0,0.8148148148148148,0.8727272727272728,0.9564393939393939
Qaf (0.37),1.0,0.0,0.9375,0.0,0.0,0.0,0.06666666666666665,0.06666666666666667
Qat (0.29),3.0,0.0,0.8125,0.0,0.0,0.0,0.1282051282051282,0.1440850815850816
Qc (0.59),5.0,16.0,0.3125,0.3125,1.0,0.47619047619047616,0.7454545454545455,0.6445421245421246
Qca (0.4),2.0,11.0,0.4375,0.18181818181818182,1.0,0.3076923076923077,0.8571428571428572,0.41666666666666663
Qr (0.57),16.0,16.0,1.0,1.0,1.0,1.0,,1.0
