Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8510044642857143,0.5831833473821587,0.6682548887495612,0.6165758350010967,0.7866600656204801,0.8804657794676806,0.8290325599551809,0.525237671664771,0.7551922298315548,0.14899553571428573,0.306640625
