modality,af1,Qal,Qaf,Qat,Qc,Qca,Qr,AVG.
logslope,0.373046875,0.6178385416666666,0.974609375,0.6901041666666666,0.560546875,0.642578125,0.9322916666666666,0.6844308035714286
logslope_10,0.404296875,0.6184895833333334,0.09765625,0.78125,0.5533854166666666,0.5833333333333334,0.9309895833333334,0.5670572916666667
logslope_20,0.3736979166666667,0.6171875,0.966796875,0.609375,0.6595052083333334,0.28125,0.9322916666666666,0.6343005952380952
logslope_50,0.4869791666666667,0.6165364583333334,0.01171875,0.9029947916666666,0.4869791666666667,0.28125,0.9322916666666666,0.5312499999999999
logslope_100,0.4348958333333333,0.6165364583333334,0.0123697916666666,0.0989583333333333,0.4869791666666667,0.28125,0.931640625,0.40894717261904756
logslope_200,0.375,0.6178385416666666,0.9283854166666666,0.0611979166666666,0.4876302083333333,0.5299479166666666,0.931640625,0.5616629464285714
logslope_ms,0.3717447916666667,0.6178385416666666,0.8743489583333334,0.5598958333333334,0.6080729166666666,0.6653645833333334,0.931640625,0.6612723214285714
slope,0.7825520833333334,0.69921875,0.978515625,0.9069010416666666,0.9049479166666666,0.859375,0.9420572916666666,0.8676525297619049
slope_10,0.7526041666666666,0.7291666666666666,0.9069010416666666,0.9212239583333334,0.912109375,0.84765625,0.93359375,0.857607886904762
slope_20,0.703125,0.7096354166666666,0.984375,0.89453125,0.91015625,0.8470052083333334,0.9309895833333334,0.8542596726190474
slope_50,0.525390625,0.6764322916666666,0.982421875,0.8665364583333334,0.8997395833333334,0.8561197916666666,0.9368489583333334,0.8204985119047619
slope_100,0.44921875,0.6484375,0.93359375,0.8971354166666666,0.8880208333333334,0.8229166666666666,0.9375,0.7966889880952381
slope_200,0.474609375,0.6588541666666666,0.984375,0.8645833333333334,0.85546875,0.791015625,0.9303385416666666,0.7941778273809524
slope_ms,0.8053385416666666,0.73828125,0.9583333333333334,0.923828125,0.8997395833333334,0.8756510416666666,0.9375,0.876953125
logstdslope_5x5,0.7890625,0.6783854166666666,0.9466145833333334,0.9225260416666666,0.86328125,0.833984375,0.9309895833333334,0.8521205357142856
logstdslope_11x11,0.7688802083333334,0.6868489583333334,0.9654947916666666,0.9440104166666666,0.8756510416666666,0.826171875,0.9309895833333334,0.8568638392857143
logstdslope_21x21,0.7649739583333334,0.6627604166666666,0.8509114583333334,0.8463541666666666,0.8821614583333334,0.7942708333333334,0.9329427083333334,0.8191964285714285
logstdslope_51x51,0.7350260416666666,0.6666666666666666,0.9466145833333334,0.8958333333333334,0.8802083333333334,0.7962239583333334,0.935546875,0.8365885416666666
logstdslope_101x101,0.70703125,0.6328125,0.9361979166666666,0.8958333333333334,0.892578125,0.8020833333333334,0.9309895833333334,0.8282180059523808
logstdslope_201x201,0.6510416666666666,0.6282552083333334,0.9759114583333334,0.9290364583333334,0.8834635416666666,0.8020833333333334,0.9303385416666666,0.8285900297619049
logstdslope_ms,0.7545572916666666,0.6796875,0.9694010416666666,0.9296875,0.8958333333333334,0.8587239583333334,0.9348958333333334,0.8603980654761904
stdslope_5x5,0.77734375,0.6803385416666666,0.9498697916666666,0.9420572916666666,0.8645833333333334,0.806640625,0.9361979166666666,0.8510044642857143
stdslope_11x11,0.763671875,0.6705729166666666,0.982421875,0.927734375,0.8873697916666666,0.8268229166666666,0.9322916666666666,0.8558407738095238
stdslope_21x21,0.7779947916666666,0.6647135416666666,0.9739583333333334,0.9244791666666666,0.87890625,0.798828125,0.9348958333333334,0.8505394345238094
stdslope_51x51,0.7194010416666666,0.6334635416666666,0.990234375,0.9055989583333334,0.8515625,0.7981770833333334,0.9329427083333334,0.8330543154761904
stdslope_101x101,0.7421875,0.65234375,0.984375,0.8899739583333334,0.888671875,0.8248697916666666,0.9361979166666666,0.8455171130952382
stdslope_201x201,0.6569010416666666,0.6315104166666666,0.935546875,0.6360677083333334,0.880859375,0.76953125,0.9329427083333334,0.7776227678571427
stdslope_ms,0.7779947916666666,0.6861979166666666,0.8776041666666666,0.916015625,0.892578125,0.8307291666666666,0.9361979166666666,0.8453311011904763
