modality,af1,Qal,Qaf,Qat,Qc,Qca,Qr,AVG.
plancurv_20,0.5372417107160019,0.7637826961770624,0.0,0.0747663551401869,0.6555798687089716,0.4390243902439024,0.9653081845739306,0.49081474365143657
plancurv_50,0.5445783132530121,0.7635189669087974,0.0094786729857819,0.1058201058201058,0.6555798687089716,0.4384537131230925,0.9642616318273768,0.49738446751816257
plancurv_100,0.5268979386626446,0.7625957275292221,0.0092272202998846,0.0777705767984445,0.6549295774647887,0.4390243902439024,0.9653081845739306,0.4908219450818311
plancurv_200,0.54164637116415,0.7637826961770624,0.0334728033472803,0.0461095100864553,0.6555798687089716,0.4342915811088296,0.9649595687331536,0.49140605704655754
plancurv_ms,0.5422602089268755,0.7634018540910923,0.0,0.0766813324952859,0.6555798687089716,0.4317032040472175,0.9653081845739306,0.49070495040619627
procurv,0.5389048991354467,0.7632850241545893,0.0,0.0808761583824768,0.6549912434325744,0.4390243902439024,0.9653081845739306,0.4917699857032743
procurv_10,0.5241844769403825,0.7642079806529625,0.0081466395112016,0.0642398286937901,0.6555798687089716,0.4390243902439024,0.9649359406608228,0.48861701791600476
procurv_20,0.5415676959619953,0.7562956945572705,0.0,0.0518134715025906,0.6558669001751314,0.4390243902439024,0.9653081845739306,0.4871251910021172
procurv_50,0.5433925049309665,0.7632850241545893,0.0181818181818181,0.1354838709677419,0.6549912434325744,0.4394710071210579,0.9649595687331536,0.502823576788843
procurv_100,0.5351966873706004,0.7637826961770624,0.016260162601626,0.014388489208633,0.6558669001751314,0.4952561669829222,0.9653081845739306,0.4922941838699866
procurv_200,0.5481335952848723,0.7637826961770624,0.0168831168831168,0.0766813324952859,0.6555798687089716,0.3944223107569721,0.9646107178968656,0.4885848054575924
procurv_ms,0.5420827389443652,0.7588163761653831,0.0327868852459016,0.1159420289855072,0.6538124452234881,0.4707996406109613,0.9649595687331536,0.5055999548441086
logslope,0.5412101000476417,0.7634018540910923,0.0,0.0517928286852589,0.6750120365912373,0.4921369102682701,0.9649595687331536,0.4983590426309505
logslope_10,0.5181674565560821,0.7639000805801772,0.018413597733711,0.0918918918918919,0.6503567787971458,0.4904458598726114,0.9642616318273768,0.499633899608428
logslope_20,0.5414680648236415,0.7630942788074134,0.0377358490566037,0.0712074303405572,0.7204703367183325,0.4390243902439024,0.9649595687331536,0.5054228455319435
logslope_50,0.5548022598870056,0.7627869512686266,0.0168393782383419,0.0387096774193548,0.6549912434325744,0.4390243902439024,0.9649595687331536,0.49030192417470847
logslope_100,0.5607287449392713,0.7627869512686266,0.0168502916396629,0.0785619174434087,0.6549912434325744,0.4390243902439024,0.9645868465430016,0.4967900550729211
logslope_200,0.5371263259402121,0.7637826961770624,0.0178571428571428,0.0756410256410256,0.6537615486141664,0.4611940298507462,0.9646107178968656,0.4962819267110316
logslope_ms,0.5420028476506882,0.7637826961770624,0.0585365853658536,0.0889487870619946,0.6928571428571428,0.5435168738898757,0.9646107178968656,0.5220365215570689
slope,0.7110726643598616,0.7843137254901961,0.1538461538461538,0.2885572139303483,0.9044502617801048,0.7573033707865169,0.9697175910173528,0.652751568744362
slope_10,0.6822742474916388,0.7978620019436345,0.065359477124183,0.3085714285714285,0.9101796407185628,0.7510638297872341,0.96514012303486,0.6400643926673631
slope_20,0.625,0.7811579980372915,0.0,0.3017241379310345,0.9111969111969112,0.7491995731056563,0.9636737491432488,0.6188503384877346
slope_50,0.5734347571679345,0.7678654834189631,0.0,0.2490842490842491,0.9007731958762888,0.7558011049723757,0.9667238421955404,0.6019546618164787
slope_100,0.5670419651995906,0.7700170357751278,0.0555555555555555,0.2476190476190476,0.8856382978723404,0.7195876288659794,0.9673691366417404,0.6018326667899118
slope_200,0.5727898358920064,0.7762596071733561,0.0,0.1612903225806451,0.8504043126684636,0.7089755213055303,0.9637901861252116,0.5762156836778877
slope_ms,0.7264409881061299,0.7888655462184874,0.0588235294117647,0.3463687150837989,0.9019108280254776,0.7712574850299401,0.9669649002064694,0.651518856011724
logstdslope_5x5,0.7147887323943662,0.763183125599233,0.0238095238095238,0.2119205298013245,0.86,0.6982248520710059,0.9639455782312926,0.6051246202723923
logstdslope_11x11,0.6947549441100602,0.7738598965679361,0.0701754385964912,0.3582089552238806,0.8747540983606558,0.7030033370411568,0.9634986225895316,0.6340364703556732
logstdslope_21x21,0.697907949790795,0.772207563764292,0.0653061224489796,0.2185430463576159,0.8819308545335942,0.6795131845841785,0.9648823729969316,0.6114701563537696
logstdslope_51x51,0.6928301886792453,0.7724444444444445,0.0681818181818181,0.2727272727272727,0.8729281767955801,0.6928361138370952,0.9662691652470188,0.6197453114160678
logstdslope_101x101,0.6580547112462006,0.7644110275689223,0.0392156862745098,0.238095238095238,0.8912326961107448,0.6688453159041394,0.9641407307171854,0.6034279151309915
logstdslope_201x201,0.6246498599439776,0.7670338637290902,0.0512820512820512,0.1679389312977099,0.8842921784098254,0.6738197424892703,0.9634687606691704,0.5903550554030136
logstdslope_ms,0.6876553438276719,0.7747252747252747,0.0408163265306122,0.325,0.8945981554677207,0.7363304981773997,0.9658236500341764,0.6321356069661223
stdslope_5x5,0.7106598984771574,0.7777274784970575,0.0493827160493827,0.2644628099173554,0.8654592496765847,0.6816720257234726,0.9666666666666668,0.6165758350010968
stdslope_11x11,0.7017255546425637,0.7449596774193549,0.0689655172413793,0.2448979591836734,0.8819112627986349,0.7057522123893806,0.9646978954514596,0.6161300113037781
stdslope_21x21,0.6810102899906455,0.7730277655354781,0.1304347826086956,0.2658227848101265,0.8815286624203822,0.6875631951466128,0.9655884377150724,0.6264251311752876
stdslope_51x51,0.6515763945028294,0.7516541685046316,0.0,0.2245989304812834,0.8519480519480519,0.6477272727272727,0.9650729060698542,0.5846539606048461
stdslope_101x101,0.6780487804878049,0.7680278019113814,0.0,0.2746781115879828,0.8908742820676452,0.6897347174163783,0.9668470906630582,0.6097443977334643
stdslope_201x201,0.6306937631394534,0.7674609695973705,0.1081081081081081,0.1224489795918367,0.882466281310212,0.6495049504950495,0.9648103860608132,0.5893562054718348
stdslope_ms,0.7052722558340536,0.7709125475285171,0.06,0.2711864406779661,0.8955034832172261,0.7098214285714286,0.9662301860785664,0.6255609059868226
