modality,af1,Qal,Qaf,Qat,Qc,Qca,Qr,AVG.
logslope_200,0.4415851775604735,0.7097858042839144,0.0,0.0937896070975918,0.4543160020191822,0.2876447876447876,0.990801576872536,0.4254175650683551
logslope_ms,0.441400304414003,0.7092436974789916,0.0137931034482758,0.0626959247648902,0.5140466228332337,0.4150058616647127,0.9917952084017068,0.4497115318579734
slope,0.6866666666666666,0.7247191011235955,0.0,0.3863636363636363,0.8388349514563107,0.6635071090047393,0.9914642153644124,0.6130793828541944
slope_10,0.6424361493123772,0.7176684881602914,0.0,0.213903743315508,0.8446601941747572,0.6646884272997032,0.9894736842105264,0.5818329552104519
slope_20,0.4995555555555555,0.7255369928400954,0.0,0.2846153846153846,0.847457627118644,0.6912,0.9914642153644124,0.5771185393562989
slope_50,0.4589000591366055,0.7018348623853211,0.0,0.1948717948717948,0.8354186717998076,0.7131011608623549,0.9898059848733968,0.5562760762756115
slope_100,0.4496609285341679,0.7044356609574001,0.0,0.0285714285714285,0.8279352226720648,0.740608228980322,0.9917952084017068,0.5347152397310129
slope_200,0.4484023048716605,0.7032868077442593,0.0,0.0130718954248366,0.7839506172839507,0.7488151658767772,0.9914642153644124,0.5269987152236996
slope_ms,0.6916951080773607,0.7360557768924303,0.1538461538461538,0.2950819672131147,0.8479087452471483,0.7241962774957699,0.990138067061144,0.6341317279761602
logstdslope_5x5,0.6781857451403888,0.7153284671532847,0.0,0.179372197309417,0.7807971014492754,0.6307448494453248,0.9911330049261085,0.5679373379176856
logstdslope_11x11,0.6618257261410788,0.7036036036036036,0.1176470588235294,0.1343283582089552,0.7978339350180506,0.5851528384279476,0.9837909361561364,0.5691689223399002
logstdslope_21x21,0.6755921730175077,0.7157129881925522,0.0140845070422535,0.2447552447552447,0.7903225806451613,0.5354523227383863,0.9891411648568608,0.5664372830354238
logstdslope_51x51,0.6221441124780316,0.6981132075471698,0.0,0.2436974789915966,0.7989031078610603,0.536697247706422,0.987475280158207,0.5552900621060696
logstdslope_101x101,0.6110607434270172,0.7067348678601876,0.0,0.3076923076923077,0.8130393096836049,0.5875862068965517,0.9911330049261085,0.5738923486408254
logstdslope_201x201,0.5133470225872689,0.709106239460371,0.0,0.2733812949640288,0.7921714818266542,0.598159509202454,0.9891411648568608,0.5536152446996625
logstdslope_ms,0.7032734952481521,0.6921348314606741,0.0,0.1485714285714285,0.8307086614173228,0.572347266881029,0.990801576872536,0.562548180064449
stdslope_5x5,0.7123893805309734,0.7023235423060061,0.0,0.0181818181818181,0.7428571428571429,0.5836791147994468,0.9917952084017068,0.5358894581538706
stdslope_11x11,0.655367231638418,0.6707956169604573,0.0,0.2658227848101265,0.8300395256916996,0.5911179173047473,0.9911330049261085,0.5720394401902225
stdslope_21x21,0.6427771556550952,0.7290465631929046,0.0,0.1538461538461538,0.7789473684210526,0.5676392572944297,0.9874587458745876,0.5513878920406033
stdslope_51x51,0.5264227642276422,0.698905109489051,0.2,0.2746781115879828,0.7164658634538152,0.517829457364341,0.9891411648568608,0.5604917815685276
stdslope_101x101,0.6215943491422805,0.6966292134831461,0.0,0.3512195121951219,0.781387181738367,0.56,0.9917952084017068,0.5718036378515174
stdslope_201x201,0.5309734513274337,0.7103040540540541,0.0,0.167487684729064,0.798887859128823,0.601418439716312,0.9884754692130392,0.5425067083098181
stdslope_ms,0.6750788643533123,0.702603928734582,0.0211640211640211,0.2818181818181818,0.7953110910730388,0.5919540229885057,0.988134475939354,0.5794377980101422
