model,encoder,input,macro_iou (id),macro_dice (id),macro_precision (id),macro_recall (id),micro_iou (id),micro_dice (id),micro_precision (id),micro_recall (id),mean_hd (id),mean_hd95 (id),macro_iou (cd),macro_dice (cd),macro_precision (cd),macro_recall (cd),micro_iou (cd),micro_dice (cd),micro_precision (cd),micro_recall (cd),mean_hd (cd),mean_hd95 (cd)
segformer,mitb0,osm,0.2294305687329361,0.2569502602098776,0.2489929554719708,0.339695623816706,0.4575033485889435,0.6277904510498047,0.6277904510498047,0.6277904510498047,110.27619414347146,95.62249976447944,0.3205680855000266,0.3478558944650161,0.3303232316215094,0.4207200623189946,0.5978252291679382,0.7482986450195312,0.7482986450195312,0.7482986450195312,84.10539451689748,71.17026638189452
segformer,mitb0,plc-100,0.2836485467660453,0.3365295752100192,0.3722741059048426,0.4050164179864019,0.5266092419624329,0.6899070739746094,0.6899070739746094,0.6899070739746094,113.80264812475392,99.6454532992175,0.3162262367041465,0.3602764866563378,0.3958163815784121,0.4063518840189011,0.5984703898429871,0.7488039135932922,0.7488038539886475,0.7488038539886475,104.41540840664646,88.93096796565813
segformer,mitb0,plc-10,0.3803869247972775,0.4434896847998114,0.5110242864464212,0.4720869330457358,0.6658585667610168,0.7994178533554077,0.7994179129600525,0.7994179129600525,98.93623843220408,84.3458600724161,0.3411494998582013,0.3897674388507531,0.4543375017607618,0.4172557466025265,0.6579605937004089,0.7936986684799194,0.7936987280845642,0.7936987280845642,105.05167178007272,88.41037066063855
segformer,mitb0,plc-200,0.2386868177400997,0.2755786705894471,0.2809636929234512,0.3611768042706494,0.4615406394004822,0.6315810084342957,0.6315810084342957,0.6315810084342957,115.20358294135572,101.52503418945604,0.3122790774555823,0.3514977373941196,0.3606363618091563,0.4081053995304637,0.5864611864089966,0.7393324971199036,0.7393324971199036,0.7393324971199036,99.55113638874047,85.36443117933985
segformer,mitb0,plc-20,0.3548543277338895,0.4163508088715288,0.479713425611784,0.4481334993167998,0.6402570605278015,0.780678927898407,0.780678927898407,0.780678927898407,103.86894760562876,88.87812531926089,0.3442642324524285,0.3926542677334889,0.449609175476937,0.4263434111770943,0.6464704871177673,0.7852804064750671,0.7852804064750671,0.7852804064750671,101.59804103024216,85.18985855702839
segformer,mitb0,plc-50,0.3225137497914745,0.3782453893143562,0.4329333742300203,0.4235963763397711,0.5935183763504028,0.7449156641960144,0.7449156641960144,0.7449156641960144,105.36175037747545,90.58715861157629,0.3393387382949178,0.3847720092311204,0.436354328194241,0.4295896355163813,0.6317577958106995,0.7743279337882996,0.7743279337882996,0.7743279337882996,100.28422682092648,84.53919862847938
segformer,mitb0,plc-5,0.3910746689049918,0.4555188158649249,0.5199750825248671,0.4779339423011184,0.6866080164909363,0.8141880035400391,0.8141880035400391,0.8141880035400391,97.55963318323252,82.89989131370312,0.3443295361423326,0.4004837967297488,0.4601347855240655,0.4214762944155061,0.6502586603164673,0.7880687713623047,0.7880687713623047,0.7880687713623047,109.46814767119558,92.89517882583436
segformer,mitb0,prc-100,0.3827937783770911,0.4428239183650581,0.4823252008745368,0.4767510584165813,0.6623961925506592,0.7969173789024353,0.7969173789024353,0.7969173789024353,93.76501516086309,80.52416500865303,0.3661877349382152,0.4201912733357779,0.468984964939814,0.4453275983680633,0.6680380702018738,0.8009865880012512,0.8009865880012512,0.8009865880012512,98.88194610528684,84.19496784213868
segformer,mitb0,prc-10,0.422990762533549,0.4874519166203404,0.5479184361070393,0.5064667599171012,0.7142754197120667,0.8333263397216797,0.8333263397216797,0.8333263397216797,94.1842050374694,79.04692344851918,0.3885157803809319,0.4464149291756361,0.5013039980577834,0.4647776304929483,0.7098968625068665,0.8303387761116028,0.8303387761116028,0.8303387761116028,99.82837910840826,83.90044113672228
segformer,mitb0,prc-200,0.3314640305794536,0.3861608627063607,0.405264820605714,0.4340120448755475,0.6063836216926575,0.7549673914909363,0.7549673914909363,0.7549673914909363,99.93380605318724,86.52207174104372,0.3484557840982937,0.3958670821345647,0.4172118338039661,0.4421852937157171,0.6299543976783752,0.7729718089103699,0.7729718089103699,0.7729718089103699,100.3462038077298,86.37330582845354
segformer,mitb0,prc-20,0.4440059167842136,0.5060344753045276,0.572004620353458,0.5208430597732446,0.7272430658340454,0.8420853614807129,0.8420853614807129,0.8420853614807129,88.49708316957968,74.00458078925466,0.4251488796364726,0.4810978159466334,0.5390551137695753,0.4927159624282557,0.7434787750244141,0.8528681993484497,0.8528681397438049,0.8528681397438049,92.63324168802156,77.3830054964869
segformer,mitb0,prc-50,0.42127774666039,0.4830730720925822,0.531440259767049,0.5103308726340797,0.7008142471313477,0.8240926265716553,0.8240926265716553,0.8240926265716553,88.74027535178284,75.36641971388696,0.4012213717546968,0.456111726948554,0.5050464685418742,0.4751172400381465,0.7067121267318726,0.8281561732292175,0.8281562328338623,0.8281562328338623,96.32658945057648,80.68059008508462
segformer,mitb0,prc-5,0.4153375425820083,0.4789178870429496,0.5424502194741638,0.4945321661990545,0.7165905833244324,0.83489990234375,0.8348998427391052,0.8348998427391052,94.86094313607153,79.10796512979348,0.3693631603886834,0.4293331923593256,0.4882206073757467,0.4466264746219709,0.6820653676986694,0.8109855651855469,0.8109855651855469,0.8109855651855469,103.04646827798604,86.19735678760155
segformer,mitb0,rgb,0.3266235751289382,0.3765270179103786,0.4229989671546179,0.411571719743268,0.6210969090461731,0.7662674784660339,0.7662674784660339,0.7662674784660339,106.10316000811784,91.20719521467788,0.2230888903434048,0.2576802896589922,0.2909564123150339,0.2979067347076381,0.4461565315723419,0.6170238852500916,0.6170238852500916,0.6170238852500916,115.3287155123925,99.75030139556262
segformer,mitb0,s-100,0.3788315045129511,0.4325372955260078,0.4694257876768265,0.4615946979586735,0.6640264391899109,0.7980960011482239,0.7980960011482239,0.7980960011482239,93.2941475344486,79.73617710229783,0.3713405464987351,0.4175481333091956,0.4468875485864911,0.4492950286919288,0.6748660802841187,0.8058746457099915,0.8058746457099915,0.8058746457099915,96.34565117750806,82.36087972223507
segformer,mitb0,s-10,0.4647468454788779,0.5238507287677929,0.5903251650149103,0.5351532537411807,0.7485986948013306,0.856226921081543,0.8562269806861877,0.8562269806861877,86.17412427675046,71.60095464777831,0.4104260577733545,0.4629123496766671,0.520507261575759,0.4763470173182651,0.7284451127052307,0.842890739440918,0.8428906798362732,0.8428906798362732,97.4903354378739,81.08295021385578
segformer,mitb0,s-200,0.2997729277091087,0.3462854679354826,0.3736075852142629,0.3904510693710531,0.5847644209861755,0.7379827499389648,0.7379827499389648,0.7379827499389648,110.28820891958064,96.76069917793814,0.3431710855411909,0.3825403432153165,0.3883069515144918,0.4286716389546481,0.6407697200775146,0.7810599207878113,0.7810599207878113,0.7810599207878113,99.99896259442536,86.53417355641045
segformer,mitb0,s-20,0.456324615935658,0.5155328232180478,0.5746048366864626,0.5305899741355918,0.7404341101646423,0.8508613705635071,0.8508613705635071,0.8508613705635071,88.73118810001202,74.5683298518421,0.4236427278214676,0.4770215489232834,0.5248164966389514,0.490982403514745,0.7434645295143127,0.8528587222099304,0.8528587818145752,0.8528587818145752,94.90482739579254,78.94347130380912
segformer,mitb0,s-50,0.4141001893760653,0.4715072247767801,0.5206295333598037,0.4936854708340102,0.7001240253448486,0.8236152529716492,0.8236152529716492,0.8236152529716492,90.67326099185364,76.61833439724032,0.3845396924026764,0.434439621884207,0.4882127112871124,0.4540316252651127,0.6953921318054199,0.820331871509552,0.820331871509552,0.820331871509552,95.3297010899123,81.21331183601242
segformer,mitb0,s-5,0.4492641323653752,0.5086102979210931,0.5710212475698024,0.5207837851871755,0.7491761445999146,0.8566045761108398,0.8566045761108398,0.8566045761108398,90.90249187036174,76.10807199069244,0.3810671108569084,0.4363557494407424,0.4935522273743828,0.4559762024353588,0.7068486213684082,0.8282499313354492,0.8282499313354492,0.8282499313354492,102.13216867664252,85.84323383471835
segformer,mitb0,sds-101,0.3302673785648853,0.3768085964801516,0.4205962258331347,0.4065891558007143,0.6208431720733643,0.7660743594169617,0.7660743594169617,0.7660743594169617,105.63158361557925,91.41758384549136,0.3326401769724239,0.3760223198566073,0.4109219738190521,0.4127332560789059,0.6326112747192383,0.7749686241149902,0.7749686241149902,0.7749686241149902,100.37139494989536,86.45809350600238
segformer,mitb0,sds-11,0.3692996547940077,0.4250910797637341,0.495038090151689,0.4425176000121651,0.6739941835403442,0.805252730846405,0.805252730846405,0.805252730846405,105.36021233821256,90.2939037621946,0.3200392857259216,0.3696414849600858,0.4390070171614931,0.3996403540319802,0.6289201378822327,0.772192656993866,0.7721927165985107,0.7721927165985107,111.20961728259653,95.6576108342322
segformer,mitb0,sds-201,0.3081384624057124,0.353584598693437,0.3785705708831055,0.394796961575893,0.5899069309234619,0.7420647740364075,0.7420647144317627,0.7420647144317627,106.65993340116582,92.70713855988316,0.3198360446974206,0.359493891054426,0.3788000392256371,0.4049681651841862,0.6123910546302795,0.759606122970581,0.759606122970581,0.759606122970581,99.44106317371488,85.84381760986285
segformer,mitb0,sds-21,0.3705960253134957,0.4264480923268576,0.4926652081797546,0.4453035230470187,0.6727668642997742,0.8043761253356934,0.8043761253356934,0.8043761253356934,103.54242675539273,89.35284470664921,0.332556697469518,0.3828750066412584,0.4481066951691668,0.4090072420424841,0.6451669335365295,0.7843178510665894,0.7843179106712341,0.7843179106712341,108.94436128998773,93.55074140581786
segformer,mitb0,sds-51,0.3656263838607995,0.4196998732257105,0.4689484652851049,0.4431529941229489,0.6560373306274414,0.7922977805137634,0.7922977805137634,0.7922977805137634,103.82209478163637,89.4307917999944,0.3282846140920774,0.3756950459834535,0.4310252626031411,0.4056810032959802,0.6221085786819458,0.7670369148254395,0.7670369148254395,0.7670369148254395,106.49811655434254,91.858733681296
segformer,mitb0,sds-5,0.3688782430256725,0.4231262215137242,0.4868266846467896,0.4444943524385703,0.6788927912712097,0.8087387084960938,0.8087387084960938,0.8087387084960938,102.93013560771942,87.99315923729608,0.3071717741818745,0.3556533965342672,0.4171834693333902,0.3924771523667935,0.6101850867271423,0.7579067349433899,0.7579067349433899,0.7579067349433899,113.02519541163676,96.79173032901386
segformer,mitb2,dem,0.489031190120302,0.5506840899929428,0.6166184765294868,0.5598202252792281,0.7807642221450806,0.8768866658210754,0.8768866658210754,0.8768866658210754,81.59704513787234,67.32733910542142,0.3836539791793601,0.4408983115630572,0.5139533287628925,0.4619556362416294,0.6872955560684204,0.8146712183952332,0.8146712183952332,0.8146712183952332,98.95137773642148,82.6519873822774
segformer,mitb2,ep-101,0.4412217200302318,0.5090462859034579,0.5766459041491795,0.5247676688058749,0.7217423319816589,0.838386058807373,0.8383859992027283,0.8383859992027283,91.23951069616584,75.9251789217647,0.3708932772606091,0.4186813765358892,0.4794504962597515,0.4533654998637955,0.6568939089775085,0.7929220199584961,0.7929220795631409,0.7929220795631409,99.06221826293093,83.2109439869575
segformer,mitb2,ep-11,0.4312848008275323,0.4968944330660971,0.5641265177159948,0.5097540371799293,0.7164587378501892,0.8348102569580078,0.8348103165626526,0.8348103165626526,93.45811961159154,78.19445434578392,0.3697849871413433,0.411143234558587,0.445038965771923,0.4545546176233447,0.6536555290222168,0.7905583381652832,0.7905582785606384,0.7905582785606384,91.8805321726974,76.68241607142495
segformer,mitb2,ep-201,0.4252019321475823,0.4923527897623665,0.55652121896275,0.5100322582277333,0.712729811668396,0.8322734832763672,0.8322734832763672,0.8322734832763672,94.36495732331198,79.29686120313916,0.3761200501302384,0.4290604112684152,0.4906358543758711,0.4638086234402892,0.6670389771461487,0.8002679944038391,0.8002679944038391,0.8002679944038391,101.35041896768972,84.38243627782674
segformer,mitb2,ep-21,0.4245190242674626,0.4884002349901762,0.5613147369227357,0.5054618530096251,0.7119045853614807,0.8317105770111084,0.8317105770111084,0.8317105770111084,93.89548636529372,78.77927765900945,0.3663064775721781,0.4051608104577887,0.4395613429783075,0.4536615020687599,0.6500654220581055,0.7879268527030945,0.7879268527030945,0.7879268527030945,91.7809261172549,75.9520689788138
segformer,mitb2,ep-51,0.4360820878459812,0.5016290062956335,0.5717228531752285,0.5131938254892028,0.7267635464668274,0.8417637944221497,0.8417637944221497,0.8417637944221497,91.07190248246611,75.98412869291585,0.3736846061641091,0.4180742317921241,0.4610750595990033,0.4584286689733121,0.6554613709449768,0.7918775677680969,0.7918775677680969,0.7918775677680969,90.433925354471,75.01476646035007
segformer,mitb2,ep-5,0.4404263775085277,0.5043071396608513,0.5630085150611154,0.5250011844791,0.7230537533760071,0.8392701148986816,0.8392701148986816,0.8392701148986816,92.00328192290138,76.83858619063508,0.3679823032076839,0.4145051230738678,0.4322517184783386,0.4694836523424709,0.6253949403762817,0.7695298194885254,0.7695298194885254,0.7695298194885254,94.5381443427298,78.3357037810854
segformer,mitb2,nhd,0.2287893895333496,0.2601354435695319,0.2722238033046129,0.3428410511002149,0.4543467164039612,0.6248120665550232,0.6248120665550232,0.6248120665550232,120.22753363484814,105.86633461104827,0.3213904862710025,0.3553284576312653,0.3759057277247251,0.4152093584696167,0.6079565286636353,0.7561852335929871,0.7561852931976318,0.7561852931976318,97.11956014364294,83.3887908818866
segformer,mitb2,nir,0.3139940826919905,0.3605931152548495,0.4047704862028126,0.3943160233993456,0.6172682046890259,0.7633466720581055,0.7633467316627502,0.7633467316627502,111.37590584906432,96.16544738390984,0.2074971414557975,0.2326595516005958,0.2750789814897356,0.2730712320178802,0.3955135345458984,0.5668358206748962,0.5668358206748962,0.5668358206748962,121.2960091176028,106.14738081574056
segformer,mitb2,osm,0.2278316671069413,0.2568441664440686,0.2589710548619516,0.3349934257372539,0.4594368040561676,0.6296083927154541,0.6296083927154541,0.6296083927154541,110.87879035337404,96.15086755325848,0.3122406504506576,0.3410064322798589,0.3364406983911299,0.4084646454129825,0.5985627770423889,0.74887615442276,0.74887615442276,0.74887615442276,88.66220114960568,74.51985711400532
segformer,mitb2,plc-100,0.2883336751291048,0.3430343163241252,0.3826052357601124,0.4038327833341895,0.5283856987953186,0.6914297938346863,0.6914297938346863,0.6914297938346863,111.07181296312592,96.41801383252886,0.3084146704207616,0.3542024586454114,0.3986204518156099,0.3934485052091399,0.5827509760856628,0.7363773584365845,0.7363772988319397,0.7363772988319397,106.69792909003029,91.3907054601391
segformer,mitb2,plc-10,0.384585395366317,0.4474570776551591,0.5195762320343204,0.4751459794418244,0.6770508885383606,0.8074303269386292,0.8074303269386292,0.8074303269386292,98.80229288556995,83.9199416344306,0.3546356750710816,0.4064357792956656,0.4727114098602653,0.4318316289865075,0.6684891581535339,0.8013107180595398,0.8013107776641846,0.8013107776641846,103.16383930934327,86.60965335328173
segformer,mitb2,plc-200,0.2380082833632636,0.2743307396341401,0.2755367454820363,0.3630382207489587,0.4595862030982971,0.6297486424446106,0.6297486424446106,0.6297486424446106,115.60919701366714,101.39054804655036,0.3133692852687995,0.3510869469725905,0.35978193467872,0.4120802120921066,0.5849521160125732,0.7381322979927063,0.7381322383880615,0.7381322383880615,97.17382307459218,83.08962527097658
segformer,mitb2,plc-20,0.3517351210226959,0.4142615580819589,0.4778433479794547,0.4460474498268311,0.6283993124961853,0.7718000411987305,0.7718000411987305,0.7718000411987305,104.7046531312371,89.47113134003898,0.3385639153836932,0.3866862381681358,0.4408884463483382,0.4207483779628821,0.6396398544311523,0.7802199125289917,0.7802199721336365,0.7802199721336365,105.66591076727386,88.53398375924642
segformer,mitb2,plc-50,0.3359672002801449,0.3939740688378247,0.4525448514221123,0.4345571729427049,0.6083957552909851,0.7565249800682068,0.7565249800682068,0.7565249800682068,103.64376603531876,88.91064113957879,0.339694608479054,0.3849974245507603,0.4375598432529128,0.4267617296353047,0.6296688318252563,0.7727567553520203,0.772756814956665,0.772756814956665,101.75648473413789,86.20126432593071
segformer,mitb2,plc-5,0.4015557557544654,0.4643487031697775,0.5300111076019843,0.4878777338923792,0.7037808299064636,0.8261401057243347,0.8261401057243347,0.8261401057243347,94.80443056503698,79.39999635932732,0.3619194871722408,0.4183770951881111,0.4855131275700649,0.441281071246667,0.6691336631774902,0.8017736673355103,0.8017736077308655,0.8017736077308655,104.3339161062598,87.62989087460599
segformer,mitb2,prc-100,0.3867859432229611,0.4486367613491737,0.4872469052773114,0.4815691522809192,0.663011908531189,0.7973628044128418,0.7973628044128418,0.7973628044128418,93.2082122842458,79.46758495341517,0.3632997833357988,0.4191290419548404,0.4698147710998107,0.4437452491295224,0.6617315411567688,0.7964361310005188,0.7964361310005188,0.7964361310005188,100.43257200536029,85.8327017211985
