model,encoder,input,class,gt_support (id),pred_support (id),gt_num_images (id),pred_num_images (id),tp (id),fp (id),fn (id),tn (id),macro_iou (id),macro_dice (id),macro_precision (id),macro_recall (id),mean_hd (id),mean_hd95 (id),micro_iou (id),micro_dice (id),micro_precision (id),micro_recall (id),gt_support (cd),pred_support (cd),gt_num_images (cd),pred_num_images (cd),tp (cd),fp (cd),fn (cd),tn (cd),macro_iou (cd),macro_dice (cd),macro_precision (cd),macro_recall (cd),mean_hd (cd),mean_hd95 (cd),micro_iou (cd),micro_dice (cd),micro_precision (cd),micro_recall (cd)
deeplabv3p,resnet50,sds-101,Qr,62099929.0,66941536.0,1433.0,1440.0,55859422.0,11082114.0,6240507.0,27481253.0,0.6424137791088195,0.6971948151373235,0.7303029977514265,0.7417312225212777,91.6367779118674,75.24479985900851,0.7632941048120233,0.8657592658297858,0.8344508557437343,0.8995086290678368,75325588.0,76772785.0,1511.0,1508.0,65004927.0,11767858.0,10320661.0,13569850.0,0.6865801136206832,0.7486333179811405,0.7961055905424056,0.7960061860007267,86.17090316423274,70.93238699058384,0.7463813867234051,0.854774784474519,0.8467183651081565,0.8629859882408086
deeplabv3p,resnet50,sds-101,af1,6362496.0,5425056.0,570.0,349.0,2822012.0,2603044.0,3540484.0,91697756.0,0.1207344099759508,0.1547894441367291,0.2115910689779444,0.1918106294597402,133.32284738952546,121.69418090790626,0.3147620779116484,0.4788122249640977,0.5201811741666814,0.4435385106725411,1372643.0,1878093.0,432.0,263.0,324258.0,1553835.0,1048385.0,97736818.0,0.0372069849345312,0.0548407523578183,0.0787713747068836,0.0836970000204772,152.71850993973868,142.88961303915298,0.1108014480204532,0.199498205944746,0.172652791954392,0.2362289393527669
deeplabv3p,resnet50,sds-11,Qaf,10183.0,0.0,10.0,0.0,0.0,0.0,10183.0,100653113.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10275.0,0.0,6.0,0.0,0.0,0.0,10275.0,100653021.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
deeplabv3p,resnet50,sds-11,Qal,8361713.0,6461116.0,947.0,869.0,4556077.0,1905039.0,3805636.0,90396544.0,0.1882535695746051,0.2353892515292768,0.3239749218364827,0.2299540625440914,136.08461218625078,124.59487836138211,0.4437700452879353,0.6147378479506173,0.7051532583535104,0.544873640126132,9921617.0,6487595.0,842.0,921.0,4230629.0,2256966.0,5690988.0,88484713.0,0.1469494383886852,0.1894193415747175,0.2930234343438294,0.1792122555944476,145.5020657369646,133.05323660777788,0.3473826963284644,0.5156407266844989,0.652110527861249,0.4264051918150035
deeplabv3p,resnet50,sds-11,Qat,388848.0,95187.0,61.0,44.0,7814.0,87373.0,381034.0,100187075.0,0.0045571383185839,0.0077856158352612,0.0413606528606679,0.0064342979335277,159.44198099772134,152.0183418273926,0.0164083482248787,0.0322869214003119,0.0820910418439492,0.0200952557297453,1101870.0,56431.0,77.0,36.0,6053.0,50378.0,1095817.0,99511048.0,0.0021611749350349,0.0038185060360451,0.0295139432484371,0.0022920038605559,166.2027130126953,157.11734517415366,0.0052532093785365,0.010451514761707,0.1072637380163385,0.0054933885122564
deeplabv3p,resnet50,sds-11,Qc,16237424.0,16692915.0,748.0,741.0,13690441.0,3002474.0,2546983.0,81423398.0,0.4692353957579614,0.5474537043722778,0.6130550355053382,0.5643556784389312,86.80557370185852,71.06976137378,0.7115651548672451,0.8314788985318372,0.8201348296567735,0.8431411903760104,9341265.0,13945050.0,453.0,595.0,8060136.0,5884914.0,1281129.0,85437117.0,0.3028965395404365,0.3835873118522629,0.3705952029608508,0.5113463468626858,108.04403875918244,89.56395734836123,0.5293603864764758,0.6922637609256768,0.5779926210375724,0.8628527292609727
deeplabv3p,resnet50,sds-11,Qca,7202703.0,7325340.0,431.0,399.0,3593388.0,3731952.0,3609315.0,89728641.0,0.1933693836304896,0.2524022838411665,0.3039229820110762,0.2955861127730972,137.60726382545238,121.78245622875748,0.3286238111764843,0.4946830072020023,0.4905421454840321,0.4988943734039845,3590038.0,4144958.0,248.0,269.0,739249.0,3405709.0,2850789.0,93667549.0,0.0609694179115847,0.0914359977464893,0.1801344792367435,0.1093269882356095,163.69054444844292,149.8460055101638,0.1056712028036462,0.191143990248993,0.1783489724141957,0.2059167618838575
deeplabv3p,resnet50,sds-11,Qr,62099929.0,65974018.0,1433.0,1494.0,56590313.0,9383705.0,5509616.0,29179662.0,0.6678239214205056,0.7268810898978942,0.7609006230425628,0.7685791770004672,90.90208773666932,71.78831602061824,0.7916541148425666,0.8837131098958011,0.8577666589899072,0.9112782238446682,75325588.0,75339644.0,1511.0,1527.0,66247970.0,9091674.0,9077618.0,16246034.0,0.7152835681291924,0.7750125971893169,0.828355090958136,0.8067638450194821,82.38130453359906,64.6235869784806,0.784768048980314,0.8794062056732505,0.8793241709504228,0.8794882557040246
deeplabv3p,resnet50,sds-11,af1,6362496.0,4114720.0,570.0,530.0,3255470.0,859250.0,3107026.0,93441550.0,0.1556587713473914,0.1966626003128445,0.3241647194739955,0.1793889452611373,115.35073973126494,104.398793152302,0.4507871088238218,0.6214379850525178,0.7911765563634949,0.5116655476089886,1372643.0,689618.0,432.0,406.0,311780.0,377838.0,1060863.0,98912815.0,0.0576826516747195,0.0822415369136908,0.2123187244378941,0.0723045516856938,142.2508055341655,132.41733296986283,0.1781110449070855,0.3023671591520181,0.452105368479361,0.2271384475060157
deeplabv3p,resnet50,sds-201,Qaf,10183.0,0.0,10.0,0.0,0.0,0.0,10183.0,100653113.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,10275.0,0.0,6.0,0.0,0.0,0.0,10275.0,100653021.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0
