Class,Targets,Predictions,Accuracy,Precision,Recall,F1,AP,AUROC
af1 (0.46),435,1026,0.537109375,0.3654970760233918,0.8620689655172413,0.5133470225872689,0.574660123883785,0.7408103396076712
Qal (0.42),845,1527,0.55078125,0.5507531106745253,0.9952662721893492,0.709106239460371,0.6007266726152369,0.557665333664443
Qaf (0.24),6,7,0.9915364583333334,0.0,0.0,0.0,0.005214026379247643,0.5798474945533769
Qat (0.37),77,62,0.9342447916666666,0.3064516129032258,0.24675324675324675,0.2733812949640288,0.17974866392943198,0.6931094950286177
Qc (0.47),456,617,0.8548177083333334,0.6888168557536467,0.9320175438596491,0.7921714818266542,0.9245124991613995,0.9611963937621832
Qca (0.46),249,403,0.8294270833333334,0.4838709677419355,0.7831325301204819,0.598159509202454,0.5716692197722026,0.8961596190511852
Qr (0.54),1511,1528,0.978515625,0.9836387434554974,0.9947054930509597,0.9891411648568608,0.9948034485697119,0.756320317670417
