Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8453311011904762,0.5898478782396561,0.726072023667308,0.6255609059868226,0.8029141496589705,0.873574144486692,0.8349837598123357,0.5403417883228216,0.7713293359996363,0.1546688988095238,0.3151041666666667
