Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8279389880952381,0.5060591606585727,0.7386276688133219,0.5794377980101422,0.7490226624661572,0.9133836267113719,0.813723445738811,0.46904782931644645,0.7304331380097017,0.17206101190476192,0.255859375
