Class,Targets,Predictions,Accuracy,Precision,Recall,F1,AP,AUROC
af1 (0.44),571,522,0.8053385416666666,0.7605363984674329,0.6952714535901926,0.7264409881061299,0.8225895246981731,0.8554032104389172
Qal (0.48),949,955,0.73828125,0.7863874345549738,0.7913593256059009,0.7888655462184874,0.8794424970436512,0.8055318698244184
Qaf (0.23),13,55,0.9583333333333334,0.03636363636363636,0.15384615384615385,0.058823529411764705,0.049967865274941285,0.7848376180615183
Qat (0.39),61,118,0.923828125,0.2627118644067797,0.5081967213114754,0.3463687150837989,0.21645952528452603,0.8839010836343428
Qc (0.44),749,821,0.8997395833333334,0.8623629719853837,0.945260347129506,0.9019108280254777,0.9750050930127202,0.9726072713639363
Qca (0.53),432,403,0.8756510416666666,0.7990074441687345,0.7453703703703703,0.7712574850299401,0.8676088143702491,0.9305932971014492
Qr (0.51),1433,1473,0.9375,0.9538357094365241,0.9804605722260991,0.9669649002064694,0.994438171887436,0.9290984356262577
