Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.6179315476190477,0.3298447728573111,0.6941593036516978,0.4122215053490289,0.6300702828080798,0.9424420229114278,0.7164447459519053,0.33387970411777806,0.6304419829012382,0.3820684523809524,0.01953125
