Run,Feature,gamma (fixed),gamma (run),MMD2,MMD,p-value
10,SDS 21,0.0117028449695147,0.0736016563156505,0.0009425610547637,0.0307011572218989,6.06906383277535e-05
10,SDS 51,0.0117028449695147,0.0765769692794495,0.0015304492840182,0.0391209570948651,4.453302571169988e-07
10,SDS 101,0.0117028449695147,0.0808163522594252,0.0021389437495859,0.0462487161939217,2.940152951830877e-09
10,SDS 201,0.0117028449695147,0.0864599530288539,0.0035563733318816,0.0596353362687057,2.7551060569212934e-14
10,EP ms,0.0117028449695147,0.0093950316354648,0.0090185494358036,0.0949660435935057,1.8495902150298924e-33
10,PlC ms,0.0117028449695147,0.007788378388892,0.0135432568470218,0.116375499341665,2.88273794745998e-49
10,PrC ms,0.0117028449695147,0.0077643603659727,0.0062527581595755,0.0790743837129035,8.995675300989723e-24
10,S ms,0.0117028449695147,0.0161480063208691,0.0041152477414543,0.0641501967374562,2.9387067610792685e-16
10,SDS ms,0.0117028449695147,0.0119127309924489,0.0019378835327244,0.044021398577561,1.5368632983442818e-08
11,DEM,0.0117028449695147,0.0710430905344715,0.0796701125604049,0.2822589459351199,2.1342879150755606e-279
11,RGB,0.0117028449695147,0.0217141473239409,0.0203566957370922,0.1426768927930947,5.011747694892284e-73
11,RGB+NIR,0.0117028449695147,0.013406739687311,0.0463113530331116,0.2152007273061866,2.2227586379591127e-163
11,NHD,0.0117028449695147,0.013371875,0.0014157388317708,0.0376263050507338,1.1543660556401838e-06
11,OSM,0.0117028449695147,0.0029819999999998,0.0007080195242093,0.0266086362711318,0.0004461395642523
11,EP 5,0.0117028449695147,0.1141912472172402,0.00354764362716,0.0595620989149987,2.9578498992691176e-14
11,EP 11,0.0117028449695147,0.1089200858198741,0.0021080308376437,0.0459132969589827,3.790430054406978e-09
11,EP 21,0.0117028449695147,0.0819718496308639,0.0046554535639908,0.0682308842386707,3.677727706409286e-18
11,EP 51,0.0117028449695147,0.0612262654133868,0.0094362026170489,0.0971401184735173,6.402695194900107e-35
11,EP 101,0.0117028449695147,0.0516171481417352,0.0082060873781483,0.090587457068561,1.2880317287472118e-30
11,EP 201,0.0117028449695147,0.048870842503923,0.0027173435648783,0.0521281456113525,2.5729768607015413e-11
11,PlC 5,0.0117028449695147,0.0527742322757345,0.0193230626628718,0.1390074194526027,2.0063589967682125e-69
11,PlC 10,0.0117028449695147,0.0606166670257937,0.0127908770926159,0.1130967598678935,1.2192107641966961e-46
11,PlC 20,0.0117028449695147,0.0609463605157602,0.0119935375794999,0.1095150107496683,7.414639514121552e-44
11,PlC 50,0.0117028449695147,0.0570231060408156,0.0056869812117217,0.0754120760337611,8.704080857189768e-22
11,PlC 100,0.0117028449695147,0.0718875354457725,0.0003955180576786,0.0198876357991257,0.0067877641558541
11,PlC 200,0.0117028449695147,0.0690355880247924,6.723794815629303e-05,0.0081998748866243,0.1496507524976952
11,PrC 5,0.0117028449695147,0.0562611367141399,0.0007571454341268,0.0275162758040911,0.0002930460705793
11,PrC10,0.0117028449695147,0.0516178666156042,0.0015195736592278,0.0389817092907408,4.873675223175105e-07
11,PrC20,0.0117028449695147,0.051677772622079,0.0017144327657375,0.0414057093374516,9.710181103089156e-08
11,PrC50,0.0117028449695147,0.0574972372140668,0.0023024447625486,0.0479837968750769,7.682579664388012e-10
11,PrC100,0.0117028449695147,0.0547956161067487,0.0020170324427507,0.0449113843334938,8.010670828212653e-09
11,PrC200,0.0117028449695147,0.055181581931478,0.0015842004117171,0.0398020151715604,2.852311403712599e-07
11,S 5,0.0117028449695147,0.0844324904632687,0.0011835812048757,0.0344032150369076,8.002377520076216e-06
11,S 10,0.0117028449695147,0.0882479574921753,0.0014929949452799,0.0386392927637131,6.076200829416883e-07
11,S 20,0.0117028449695147,0.093470267814358,0.001989801475355,0.0446071908480578,1.0022813299562828e-08
11,S 50,0.0117028449695147,0.1148757043072653,0.0032974294661422,0.0574232484812748,2.2666838709467182e-13
11,S 100,0.0117028449695147,0.1312753764062672,0.0045214421977108,0.0672416700990601,1.0896376994910706e-17
11,S 200,0.0117028449695147,0.1331488665556421,0.0061520104053059,0.0784347525355051,2.029985696984963e-23
11,SDS 5,0.0117028449695147,0.067398231372209,0.001622104478288,0.0402753582018584,2.08390907062998e-07
11,SDS 11,0.0117028449695147,0.0676255296461631,0.0012262434238133,0.035017758692031,5.601102848327291e-06
11,SDS 21,0.0117028449695147,0.0660075918395172,0.0012107429111932,0.0347957312208449,6.375964117034632e-06
11,SDS 51,0.0117028449695147,0.0671631208545958,0.0015545108199705,0.0394272852219192,3.6479013612049344e-07
11,SDS 101,0.0117028449695147,0.0710608282296067,0.0022100244660168,0.0470108973113346,1.6400246581787323e-09
11,SDS 201,0.0117028449695147,0.0788323807203329,0.0035385809480118,0.0594859726995523,3.1841347520822375e-14
11,EP ms,0.0117028449695147,0.0090978570806837,0.0085431894743601,0.0924293756029981,8.514532630279192e-32
11,PlC ms,0.0117028449695147,0.007752238552901,0.0120028657629922,0.1095575910788121,6.878826568981783e-44
11,PrC ms,0.0117028449695147,0.0076243986132432,0.0043459579991146,0.0659238803402427,4.520974656014036e-17
11,S ms,0.0117028449695147,0.0150329221305355,0.0035870376722292,0.0598918831915412,2.146967417230205e-14
11,SDS ms,0.0117028449695147,0.0106529259033664,0.0021453908729925,0.0463183643168943,2.788477006973097e-09
12,DEM,0.0117028449695147,0.0722638740212828,0.0757457035334741,0.275219373470463,9.440365917300854e-266
12,RGB,0.0117028449695147,0.0213751769204288,0.0168791435374618,0.1299197580719033,6.645324952827323e-61
12,RGB+NIR,0.0117028449695147,0.0131597546333196,0.0440681954414554,0.2099242612025953,1.4163046345746006e-155
12,NHD,0.0117028449695147,0.0157218749999997,0.0015263266032837,0.0390682301017557,4.608198657608211e-07
12,OSM,0.0117028449695147,0.003968,0.0009763003453209,0.0312458052435994,4.564752339967707e-05
12,EP 5,0.0117028449695147,0.0964268355884533,0.0038704779422309,0.0622131653448925,2.1444094388524095e-15
12,EP 11,0.0117028449695147,0.0806975979564475,0.0023809837719234,0.0487953253081016,4.035234480636924e-10
12,EP 21,0.0117028449695147,0.0675485875050619,0.0053356050084187,0.0730452257743021,1.4925579364085858e-20
12,EP 51,0.0117028449695147,0.0552252616295145,0.0094781514227611,0.0973557980952398,4.5674421000091345e-35
12,EP 101,0.0117028449695147,0.0505578524440763,0.0079740880935087,0.0892977496553457,8.35724464325585e-30
12,EP 201,0.0117028449695147,0.0488370349215232,0.0034567018944199,0.0587937232569935,6.198706331744726e-14
12,PlC 5,0.0117028449695147,0.0529719347766808,0.0180611021191306,0.1343915998830681,5.02839846459461e-65
12,PlC 10,0.0117028449695147,0.0578022012516896,0.0122614505648044,0.1107314344023615,8.60082378463617e-45
12,PlC 20,0.0117028449695147,0.0589080461560018,0.012696282996488,0.1126777839526852,2.6080808556598915e-46
12,PlC 50,0.0117028449695147,0.0576860172593129,0.0063211422227803,0.079505611266,5.177837462601246e-24
12,PlC 100,0.0117028449695147,0.0726576349291591,0.0005201269723178,0.0228062923842938,0.0022641481987754
12,PlC 200,0.0117028449695147,0.0706636720954606,-7.884371283098818e-05,,1.0
12,PrC 5,0.0117028449695147,0.056523327739579,0.0013057857998208,0.0361356582868067,2.8834778743528252e-06
12,PrC10,0.0117028449695147,0.0521288819218876,0.0021381347740597,0.0462399694426778,2.959759389878699e-09
12,PrC20,0.0117028449695147,0.0521252981720078,0.0023078253231489,0.0480398305903438,7.350938143455541e-10
12,PrC50,0.0117028449695147,0.058512283442076,0.0023531026903582,0.0485087898257447,5.071253128372941e-10
12,PrC100,0.0117028449695147,0.0558996132509346,0.0019699659576606,0.0443842985487058,1.1800527015753478e-08
12,PrC200,0.0117028449695147,0.0567126705387471,0.0017059036447195,0.0413025864168284,1.0419384729362725e-07
12,S 5,0.0117028449695147,0.088553524144991,0.0009071237418157,0.030118495012463,8.189732841282481e-05
12,S 10,0.0117028449695147,0.093581019777148,0.0012221801114973,0.0349596926688058,5.794582891287494e-06
12,S 20,0.0117028449695147,0.1003084013268065,0.0017121753452725,0.0413784405853161,9.893040007914704e-08
12,S 50,0.0117028449695147,0.1224357035891014,0.0028745467359181,0.0536147995978546,7.124986240704489e-12
12,S 100,0.0117028449695147,0.13470622463369,0.0039144340539815,0.0625654381746147,1.5005344279845217e-15
12,S 200,0.0117028449695147,0.132420767373782,0.005574243565185,0.0746608569813192,2.1658291204085747e-21
12,SDS 5,0.0117028449695147,0.0694597342586271,0.0010140560887016,0.0318442473407931,3.320559868034354e-05
12,SDS 11,0.0117028449695147,0.0697722595215186,0.000546274868965,0.0233725238039243,0.0018026187225206
12,SDS 21,0.0117028449695147,0.0691774109287787,0.0004299141424054,0.0207343710395424,0.0050022463577864
12,SDS 51,0.0117028449695147,0.0700330463242481,0.0007231207669597,0.0268909049115069,0.0003920027854401
12,SDS 101,0.0117028449695147,0.0740380219799194,0.0014424093872693,0.0379790651184223,9.24847783983928e-07
12,SDS 201,0.0117028449695147,0.0816378668629647,0.002597305338376,0.0509637649548782,6.865616148096127e-11
12,EP ms,0.0117028449695147,0.0083530681625598,0.0086070486379295,0.0927741808798631,5.089889824401433e-32
12,PlC ms,0.0117028449695147,0.0077119395674351,0.011670809160037,0.1080315192896825,9.935622792395998e-43
12,PrC ms,0.0117028449695147,0.0076974745687191,0.0053792823075931,0.07334359077379,1.0482599926206379e-20
12,S ms,0.0117028449695147,0.015750891817552,0.0032934230437204,0.0573883528577047,2.341859967761082e-13
12,SDS ms,0.0117028449695147,0.0110758743239054,0.001376643013224,0.0371031402070511,1.5980128114685456e-06
13,DEM,0.0117028449695147,0.07158268492932,0.0776609845954402,0.2786772050158395,2.0663867799556313e-272
13,RGB,0.0117028449695147,0.0217283528371116,0.0196431525115999,0.1401540313783371,1.537335965990298e-70
13,RGB+NIR,0.0117028449695147,0.0133601535619683,0.0453670249502905,0.2129953636826176,4.2882442959574776e-160
13,NHD,0.0117028449695147,0.0138438750000002,0.0020325206744166,0.0450834856063355,7.052295724664014e-09
13,OSM,0.0117028449695147,0.003721875,0.0009127851603249,0.0302123345725711,7.806599261413468e-05
13,EP 5,0.0117028449695147,0.1132623626103986,0.0039760413003742,0.0630558585729687,9.098278244906428e-16
13,EP 11,0.0117028449695147,0.1092416315189021,0.0025807251958342,0.0508008385347553,7.862943004694069e-11
13,EP 21,0.0117028449695147,0.0848578646442197,0.0062148231819039,0.0788341498457614,1.2221286397414113e-23
13,EP 51,0.0117028449695147,0.064768275508141,0.0109413412488036,0.1046008663864866,3.510872041158974e-40
13,EP 101,0.0117028449695147,0.053537517872306,0.008797200529165,0.0937933927799021,1.1000354646058755e-32
13,EP 201,0.0117028449695147,0.0496634956550478,0.0041268949398454,0.0642409132862033,2.67363451875749e-16
13,PlC 5,0.0117028449695147,0.0529921064760496,0.0215452660227909,0.1467830576830682,3.6162588169036746e-77
13,PlC 10,0.0117028449695147,0.0605983769863139,0.0135911157105741,0.1165809405973983,1.9623243595504178e-49
13,PlC 20,0.0117028449695147,0.0596807002004208,0.013196042687304,0.114874029646844,4.6958379540010557e-48
13,PlC 50,0.0117028449695147,0.058105629110344,0.0063433547253786,0.0796451801766977,4.327470069440845e-24
13,PlC 100,0.0117028449695147,0.0803812982953032,0.0010121043156603,0.0318135869662692,3.3755943101345504e-05
13,PlC 200,0.0117028449695147,0.0709770114788402,-4.469943321228952e-05,,0.593566367765743
13,PrC 5,0.0117028449695147,0.0574813271119064,0.0011908746936425,0.0345090523434439,7.5286089517659424e-06
13,PrC10,0.0117028449695147,0.0523149876862325,0.0020154483337743,0.0448937449292704,8.115763935828025e-09
13,PrC20,0.0117028449695147,0.0522627313197673,0.0024144878391795,0.0491374382643173,3.0664832365406724e-10
13,PrC50,0.0117028449695147,0.0590910242601248,0.0023399154304877,0.0483726723521423,5.65023225715781e-10
13,PrC100,0.0117028449695147,0.0549754559888312,0.0023436505759682,0.0484112649697185,5.479833239825205e-10
13,PrC200,0.0117028449695147,0.0555568553190187,0.0021915213461444,0.0468136875939553,1.909085384004142e-09
13,S 5,0.0117028449695147,0.0887543326548515,0.0012109197411795,0.0347982721004879,6.366544155055226e-06
13,S 10,0.0117028449695147,0.0923510327517834,0.0016202782890069,0.0402526805195255,2.1156519084043853e-07
13,S 20,0.0117028449695147,0.0972253121995935,0.0021100632948702,0.0459354252714639,3.727640897004923e-09
13,S 50,0.0117028449695147,0.1192308454180279,0.0034498977839029,0.058735830494707,6.551601051438505e-14
13,S 100,0.0117028449695147,0.1351839017250734,0.0047934166612738,0.0692345048460217,1.2026564880155452e-18
13,S 200,0.0117028449695147,0.1338520640985135,0.0065877943231673,0.0811652285351762,6.011471710324885e-25
13,SDS 5,0.0117028449695147,0.073636829127938,0.0009482258275313,0.0307932756869306,5.7854633517416144e-05
13,SDS 11,0.0117028449695147,0.0731660077306496,0.0006358185111016,0.0252154419176352,0.0008299201281837
13,SDS 21,0.0117028449695147,0.0716869564098688,0.0007056720958925,0.0265644893775979,0.0004552079090573
13,SDS 51,0.0117028449695147,0.0741564816369652,0.0012465144897072,0.0353060120901136,4.728494298840203e-06
13,SDS 101,0.0117028449695147,0.0784731199739224,0.0020669841672747,0.0454640975636241,5.3116938239272885e-09
13,SDS 201,0.0117028449695147,0.0855079125345832,0.003445260930479,0.0586963451202806,6.803540398951158e-14
13,EP ms,0.0117028449695147,0.0093269342083216,0.0088009277069199,0.0938132597606539,1.0674979700731458e-32
13,PlC ms,0.0117028449695147,0.0079496623125324,0.0130837043601326,0.1143840214371423,1.158369298399564e-47
13,PrC ms,0.0117028449695147,0.0077174947299924,0.0061321601415311,0.0783081103177132,2.38309434672491e-23
13,S ms,0.0117028449695147,0.0156112040431351,0.004180433151478,0.0646562692356898,1.7314504856604922e-16
13,SDS ms,0.0117028449695147,0.0115996025321706,0.0017854740580333,0.042254870228571,5.400050225367073e-08
14,DEM,0.0117028449695147,0.0717933066039375,0.07665887295251,0.2768733879456638,6.305470152795817e-269
14,RGB,0.0117028449695147,0.021459835044881,0.0201792872873956,0.1420538182781287,2.080907126303509e-72
14,RGB+NIR,0.0117028449695147,0.0134821768389679,0.0443792429528645,0.2106638150059582,1.1720497665865115e-156
14,NHD,0.0117028449695147,0.0138438750000002,0.0014929194861125,0.0386383162950005,6.080007463691077e-07
14,OSM,0.0117028449695147,0.0032288749999999,0.0007712445710707,0.0277712904106158,0.0002598163835348
14,EP 5,0.0117028449695147,0.0864753366419443,0.0039234013902622,0.0626370608367142,1.3951324448197496e-15
14,EP 11,0.0117028449695147,0.0736716730738989,0.0019555457344324,0.0442215528270144,1.3288170726717533e-08
14,EP 21,0.0117028449695147,0.0640533316060725,0.0042939887614257,0.0655285339483933,6.891250750817293e-17
14,EP 51,0.0117028449695147,0.0547192129316173,0.0090173079862903,0.0949595070874441,1.8681771206042137e-33
14,EP 101,0.0117028449695147,0.0503284010041274,0.0086881009036364,0.0932099828539648,2.649178879879219e-32
14,EP 201,0.0117028449695147,0.0494896828064995,0.0042045748520309,0.0648426931275291,1.4234262542712066e-16
14,PlC 5,0.0117028449695147,0.0529047757978251,0.0196920958129296,0.1403285281506568,1.0379753451695231e-70
14,PlC 10,0.0117028449695147,0.0606836258675203,0.0119517072761361,0.1093238641657719,1.0379358060321837e-43
14,PlC 20,0.0117028449695147,0.0628098911258304,0.0119604239504063,0.1093637231919541,9.676755612976625e-44
14,PlC 50,0.0117028449695147,0.0609250564065887,0.0068020557093504,0.0824745761392594,1.0660966933501182e-25
14,PlC 100,0.0117028449695147,0.0767837237920839,0.0008475175941201,0.0291121554358342,0.0001357458894009
14,PlC 200,0.0117028449695147,0.0733654528123717,-3.470309104667353e-05,,0.5048384375796627
14,PrC 5,0.0117028449695147,0.0561836693817807,0.0016087223961657,0.0401088817615962,2.3280633179762433e-07
14,PrC10,0.0117028449695147,0.0515288321246513,0.0023672072364014,0.0486539539647233,4.5175708230246485e-10
14,PrC20,0.0117028449695147,0.0515568030878726,0.0025616813509309,0.0506130551432228,9.188686333363332e-11
14,PrC50,0.0117028449695147,0.0578310267565784,0.0017933159891662,0.0423475617853756,5.061581264710682e-08
14,PrC100,0.0117028449695147,0.0552166781540303,0.0016256122934014,0.0403188825911814,2.0242690139950693e-07
14,PrC200,0.0117028449695147,0.0571196751576354,0.0013705704740874,0.0370212165398098,1.6808542841199308e-06
14,S 5,0.0117028449695147,0.0853342549083662,0.0006913390143545,0.0262933264223938,0.0005147595030561
14,S 10,0.0117028449695147,0.0882158112439537,0.0010133628962726,0.031833361372507,3.3400018857174284e-05
14,S 20,0.0117028449695147,0.0934085086843667,0.0012282999780933,0.0350471108380325,5.505662204987879e-06
14,S 50,0.0117028449695147,0.1139490022559667,0.0020446757842243,0.0452180913376975,6.381292577774643e-09
14,S 100,0.0117028449695147,0.1294940766241968,0.0033669306599072,0.0580252588094806,1.2871333548668194e-13
14,S 200,0.0117028449695147,0.1290560611505453,0.0058585700419533,0.0765412963174344,2.1742350966243997e-22
14,SDS 5,0.0117028449695147,0.0687784999254823,0.0003935643722016,0.0198384569007183,0.0069068689049759
14,SDS 11,0.0117028449695147,0.0694072563172106,0.0003969554147049,0.0199237399778484,0.0067014779315286
14,SDS 21,0.0117028449695147,0.069333397063543,0.0005833133370445,0.0241518806109293,0.0013067169238649
14,SDS 51,0.0117028449695147,0.0714108651769776,0.0007709167034782,0.0277653867878384,0.0002605442288938
14,SDS 101,0.0117028449695147,0.0755699249955669,0.0010986655115559,0.0331461236278985,1.63036462286352e-05
14,SDS 201,0.0117028449695147,0.0832481485419975,0.0021831942023033,0.0467246637473544,2.0441890114925962e-09
14,EP ms,0.0117028449695147,0.0081796765405753,0.0082966206872791,0.0910857875152824,6.209423449109595e-31
14,PlC ms,0.0117028449695147,0.0079288389159199,0.0117053956968589,0.1081914770065505,7.523096545083924e-43
14,PrC ms,0.0117028449695147,0.0076631800575313,0.0051850922741339,0.0720075848375293,5.045104916595022e-20
14,S ms,0.0117028449695147,0.0149313564715894,0.003391995422506,0.0582408398162838,1.0495693891048229e-13
14,SDS ms,0.0117028449695147,0.0111853173322252,0.0011468241952825,0.0338647928575168,1.0886557818601555e-05
15,DEM,0.0117028449695147,0.073201945687997,0.0751973888382616,0.2742214230111529,7.613825489226412e-264
15,RGB,0.0117028449695147,0.0213125737621922,0.0179024639266247,0.1338000894118713,1.7967650909486577e-64
15,RGB+NIR,0.0117028449695147,0.0132728412475851,0.0431640917805448,0.2077596971997813,1.9806905944836318e-152
15,NHD,0.0117028449695147,0.0124248749999998,0.0016960779987511,0.0411834675416139,1.1300981627882337e-07
15,OSM,0.0117028449695147,0.0034755000000002,0.0008225256801529,0.0286797085088559,0.0001678656188354
15,EP 5,0.0117028449695147,0.0998193108084673,0.0050701407364382,0.0712049207319148,1.2792426512372245e-19
15,EP 11,0.0117028449695147,0.0839272480779299,0.0028964400409297,0.0538185845310871,5.9589305845099035e-12
15,EP 21,0.0117028449695147,0.068099324341746,0.0050130689418862,0.0708030291858068,2.0305449223739257e-19
15,EP 51,0.0117028449695147,0.0551889861292668,0.0081772520204864,0.0904281594443149,1.6250187207652048e-30
15,EP 101,0.0117028449695147,0.0502352261749135,0.0069249013052868,0.083215991884294,3.955507646726757e-26
15,EP 201,0.0117028449695147,0.0488129986227129,0.0026295116911485,0.0512787645243966,5.275692865267704e-11
15,PlC 5,0.0117028449695147,0.0530150859740307,0.0182960189584313,0.1352627774313071,7.628993969862858e-66
15,PlC 10,0.0117028449695147,0.0598919740271066,0.0135168792119126,0.1162621142587413,3.5634286010116084e-49
15,PlC 20,0.0117028449695147,0.0609716530912032,0.0129086622981507,0.1136162941577957,4.730303164443357e-47
15,PlC 50,0.0117028449695147,0.0593315304504613,0.0060326401185364,0.0776700722192043,5.325470102551444e-23
15,PlC 100,0.0117028449695147,0.0757209288259268,0.0005385647818419,0.0232069985530647,0.0019278056467189
15,PlC 200,0.0117028449695147,0.0679096529858008,-6.512922305669214e-05,,1.0
15,PrC 5,0.0117028449695147,0.0559144129131373,0.0006359502395831,0.0252180538421018,0.0008289778770559
15,PrC10,0.0117028449695147,0.052245091869836,0.0014256609603743,0.0377579257954452,1.0629684019687724e-06
15,PrC20,0.0117028449695147,0.0526669777665933,0.0018893501329238,0.0434666554145108,2.2924359301440976e-08
15,PrC50,0.0117028449695147,0.0589060871911053,0.0026675044838168,0.0516478894420363,3.8668937247802846e-11
15,PrC100,0.0117028449695147,0.055354781419873,0.0023297325178085,0.0482673027815785,6.142213689342743e-10
15,PrC200,0.0117028449695147,0.0560309464237845,0.0016709863857703,0.0408777003483608,1.3906650389277202e-07
15,S 5,0.0117028449695147,0.0845051316823515,0.0012832792698938,0.0358228875147416,3.4788846276339424e-06
15,S 10,0.0117028449695147,0.0890049346214204,0.0016868878055051,0.0410717397428589,1.2193108065740168e-07
15,S 20,0.0117028449695147,0.0950641628455244,0.0021244386290234,0.0460916329611288,3.3122971658370604e-09
15,S 50,0.0117028449695147,0.1190698130982773,0.0033305866242336,0.0577112348181325,1.7303393575501016e-13
15,S 100,0.0117028449695147,0.1319779568426273,0.0046017172464177,0.0678359583585119,5.6846515973664615e-18
15,S 200,0.0117028449695147,0.1309404550397297,0.0065184259462429,0.0807367694810917,1.052511972133314e-24
15,SDS 5,0.0117028449695147,0.0747972293520401,0.0011088311629175,0.0332991165486039,1.4970488478605905e-05
15,SDS 11,0.0117028449695147,0.0741801854444879,0.0011224798841065,0.0335034309303778,1.3351030830305058e-05
15,SDS 21,0.0117028449695147,0.0727431134976402,0.0013516557827246,0.0367648715858577,1.967527907067046e-06
15,SDS 51,0.0117028449695147,0.0749648897145647,0.0019303314181963,0.0439355370764529,1.6354998282448863e-08
15,SDS 101,0.0117028449695147,0.0808549102815923,0.0028186028872027,0.0530905159816963,1.1250353838085474e-11
15,SDS 201,0.0117028449695147,0.0880087616025039,0.0044102619179363,0.066409802875301,2.6838343190231498e-17
15,EP ms,0.0117028449695147,0.0083936340311701,0.0085023709186725,0.0922083017882474,1.18303314993337e-31
15,PlC ms,0.0117028449695147,0.0079120980979925,0.0120498211094237,0.1097716771732297,4.715631275672787e-44
15,PrC ms,0.0117028449695147,0.0077317308922641,0.0048596611403215,0.0697112698229024,7.032556507577939e-19
15,S ms,0.0117028449695147,0.0151450692500281,0.0036964030045822,0.0607980509932861,8.823478722829641e-15
15,SDS ms,0.0117028449695147,0.011828373438057,0.0021442814081433,0.0463063862565774,2.814008701082544e-09
16,DEM,0.0117028449695147,0.0730657416823648,0.0763362153374864,0.2762900927240903,8.349462437409329e-268
16,RGB,0.0117028449695147,0.0215102526147177,0.021290954069901,0.1459142010563091,2.7821839896951816e-76
16,RGB+NIR,0.0117028449695147,0.0134241079964284,0.0455530567469167,0.2134316207756403,9.661707482672568e-161
16,NHD,0.0117028449695147,0.0128988750000003,0.0008979974240891,0.0299666051478841,8.847594578263359e-05
16,OSM,0.0117028449695147,0.0024875000000002,0.0005817937005557,0.0241204000911203,0.0013240457719299
16,EP 5,0.0117028449695147,0.1163969782608273,0.0047500445382077,0.0689205668738132,1.7089628484798951e-18
16,EP 11,0.0117028449695147,0.1095009929460168,0.0026955672644946,0.0519188526885433,3.074203777306085e-11
16,EP 21,0.0117028449695147,0.0834839175808968,0.0059551657679191,0.0771697205380394,9.959892451716812e-23
16,EP 51,0.0117028449695147,0.0640663677990743,0.0099471239606529,0.09973526939179,1.0471404184349224e-36
16,EP 101,0.0117028449695147,0.0533976206511839,0.0085073038600288,0.0922350468099236,1.1369329457361594e-31
16,EP 201,0.0117028449695147,0.0490807926892116,0.0036797035486989,0.0606605600757112,1.0106405648059496e-14
16,PlC 5,0.0117028449695147,0.0531217445620813,0.0197333452306405,0.1404754257179544,7.454555460319724e-71
16,PlC 10,0.0117028449695147,0.0610817590135538,0.0132030006866005,0.1149043110009393,4.4404364383654715e-48
16,PlC 20,0.0117028449695147,0.0624555336119567,0.0129836570184163,0.1139458512558328,2.588752468802658e-47
16,PlC 50,0.0117028449695147,0.0583675015648952,0.0072643902628502,0.0852313924727869,2.5560384344821743e-27
16,PlC 100,0.0117028449695147,0.069009750918673,0.0009131897538503,0.0302190296642745,7.779919140168263e-05
16,PlC 200,0.0117028449695147,0.0695230251854041,-3.477325639783055e-05,,0.5053766012770816
16,PrC 5,0.0117028449695147,0.0567019967359524,0.0009177036293608,0.030293623575942,7.488408687912536e-05
16,PrC10,0.0117028449695147,0.0518797024873664,0.0016706674138599,0.0408737986228334,1.3943386055599385e-07
16,PrC20,0.0117028449695147,0.051568449969933,0.0020508029437993,0.0452857918535093,6.0676846266632204e-09
16,PrC50,0.0117028449695147,0.0558640222694104,0.002564634016877,0.050642215757973,8.969351925479825e-11
16,PrC100,0.0117028449695147,0.0542786827565189,0.0023039125027105,0.0479990885612483,7.590654464130515e-10
16,PrC200,0.0117028449695147,0.0553466824696557,0.0017701523480971,0.0420731784881665,6.128198311881422e-08
16,S 5,0.0117028449695147,0.0823088828905055,0.001122630807311,0.0335056832091367,1.3334143818452008e-05
16,S 10,0.0117028449695147,0.0872206943625357,0.0014904289453271,0.0386060739434508,6.206996835624e-07
16,S 20,0.0117028449695147,0.0931990988541471,0.002019916633096,0.0449434826542857,7.822814962235144e-09
16,S 50,0.0117028449695147,0.1149017222373436,0.0034679079313819,0.0588889457486036,5.658476337928458e-14
16,S 100,0.0117028449695147,0.1284508687870265,0.0051113914001584,0.0714939955531826,9.160834505485436e-20
16,S 200,0.0117028449695147,0.1275293373609327,0.0076791573964538,0.0876308016421956,9.010571568527967e-29
16,SDS 5,0.0117028449695147,0.0668466670342368,0.001047774051647,0.0323693381403918,2.5001989974871976e-05
16,SDS 11,0.0117028449695147,0.0669899365103507,0.000728723934453,0.0269948871909663,0.0003736455534343
16,SDS 21,0.0117028449695147,0.0665561550670129,0.0008206076883837,0.0286462508608677,0.0001706263044336
16,SDS 51,0.0117028449695147,0.0685967654278473,0.0013336355791754,0.0365189756041358,2.2861710912090135e-06
16,SDS 101,0.0117028449695147,0.0723436375569304,0.0022047592829625,0.0469548643163046,1.7124687159268591e-09
16,SDS 201,0.0117028449695147,0.0807341601094805,0.0036694889561646,0.0605763068877979,1.0981483491530247e-14
16,EP ms,0.0117028449695147,0.0092797343529075,0.0092126702528586,0.0959826560002307,3.873453303969162e-34
16,PlC ms,0.0117028449695147,0.0078009180675944,0.0123244228790295,0.1110154173033166,5.183892681087757e-45
16,PrC ms,0.0117028449695147,0.0075799187194883,0.0049405660413311,0.0702891601979363,3.6522848191979853e-19
16,S ms,0.0117028449695147,0.0148770252917631,0.0040750798794924,0.0638363523354242,4.071484755897311e-16
16,SDS ms,0.0117028449695147,0.0107674335443905,0.0019546272385252,0.0442111664461058,1.3389053919860364e-08
17,DEM,0.0117028449695147,0.0719277033733093,0.0781563636274614,0.279564596520127,3.9148142248424413e-274
17,RGB,0.0117028449695147,0.021653006249726,0.0170488544251001,0.1305712618653131,1.7011060501229688e-61
17,RGB+NIR,0.0117028449695147,0.0132937683987073,0.042678137841803,0.2065868772255465,9.71944488544592e-151
17,NHD,0.0117028449695147,0.0152538750000002,0.0018557228385648,0.0430781016128248,3.024770377248593e-08
17,OSM,0.0117028449695147,0.002734875,0.0006448681013105,0.0253942533127185,0.0007676390797585
17,EP 5,0.0117028449695147,0.1033173324127486,0.0042930308559718,0.0655212244694175,6.945006038219515e-17
17,EP 11,0.0117028449695147,0.0927635423317946,0.0022992430305579,0.0479504226316931,7.886991666307688e-10
17,EP 21,0.0117028449695147,0.0735508302012356,0.0055769084742361,0.0746787016105403,2.119653476096068e-21
17,EP 51,0.0117028449695147,0.0578852923180147,0.0099624842041844,0.0998122447607728,9.253564036878109e-37
17,EP 101,0.0117028449695147,0.0515036614192921,0.008232467025285,0.0907329434399936,1.0413402959564572e-30
