Class,Targets,Predictions,Accuracy,Precision,Recall,F1,AP,AUROC
af1 (0.4),435,641,0.7356770833333334,0.5226209048361935,0.7701149425287356,0.6226765799256505,0.6747596104694058,0.8104105985154562
Qal (0.47),845,1175,0.57421875,0.5812765957446808,0.808284023668639,0.6762376237623763,0.6902482541751471,0.6245403711283706
Qaf (0.37),6,0,0.99609375,0.0,0.0,0.0,0.00576802789295738,0.5545751633986928
Qat (0.56),77,0,0.9498697916666666,0.0,0.0,0.0,0.0740756135277845,0.466304086591955
Qc (0.52),456,662,0.7877604166666666,0.5981873111782477,0.868421052631579,0.7084078711985689,0.854219002795987,0.9045646523716699
Qca (0.47),249,343,0.8541666666666666,0.5364431486880467,0.7389558232931727,0.6216216216216216,0.5671736188970524,0.8935165682153634
Qr (0.46),1511,1536,0.9837239583333334,0.9837239583333334,1.0,0.9917952084017067,0.9919688070450403,0.7232296492389145
