Class,Targets,Predictions,Accuracy,Precision,Recall,F1,AP,AUROC
af1 (0.38),435,474,0.787109375,0.6139240506329114,0.6689655172413793,0.6402640264026402,0.6820593298518591,0.8086034639356072
Qal (0.5),845,1450,0.5696614583333334,0.5634482758620689,0.9668639053254438,0.7119825708061002,0.6791007251442538,0.6320759725635603
Qaf (0.21),6,585,0.6178385416666666,0.003418803418803419,0.3333333333333333,0.00676818950930626,0.003375815085055436,0.32941176470588235
Qat (0.42),77,341,0.7825520833333334,0.12316715542521994,0.5454545454545454,0.20095693779904306,0.1868924410301278,0.6907595488815501
Qc (0.53),456,811,0.7154947916666666,0.5117139334155364,0.9100877192982456,0.6550907655880032,0.7842066293281059,0.8826886371020144
Qca (0.44),249,953,0.53125,0.2528856243441763,0.9678714859437751,0.40099833610648916,0.3875770873338818,0.8257271510283558
Qr (0.46),1511,1458,0.939453125,0.9862825788751715,0.9516876240900066,0.9686763219939374,0.9926777364601859,0.7209000661813368
