Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8229166666666666,0.5371188231651208,0.6845803754585988,0.5867422730157806,0.7586274739915878,0.8826045627376425,0.8123722976162064,0.4992841510768599,0.7328370157563053,0.17708333333333334,0.23372395833333334
