encoder,exp_type,input,af1,Qal,Qaf,Qat,Qc,Qca,Qr,af1_cd,Qal_cd,Qaf_cd,Qat_cd,Qc_cd,Qca_cd,Qr_cd
vit_b_16,single,prc-50,0.5715841045182363,0.809548521017125,0.08130081300813,0.2268518518518518,0.8871391076115486,0.7530864197530864,0.97056810403833,0.4539007092198581,0.7235294117647059,0.0,0.1259445843828715,0.8090551181102362,0.7145421903052065,0.991779020059191
resnext50_32x4d,single,rgb,0.7193119624706802,0.7902350813743219,0.0,0.2615384615384615,0.8368794326241135,0.68,0.9659359190556492,0.6294964028776978,0.7023381294964028,0.0,0.2368421052631578,0.5069897483690587,0.4594992636229749,0.9914642153644124
resnext50_32x4d,single_sa,rgb,0.7262745098039216,0.7804444444444445,0.074074074074074,0.2745098039215686,0.8233890214797136,0.673407482305359,0.96614759647935,0.6026936026936027,0.684461391801716,0.0,0.2318840579710145,0.573694646397885,0.3201174743024963,0.9911330049261085
vit_b_16,single,rgb,0.695,0.7767421216156236,0.0879120879120879,0.2093023255813953,0.8134969325153374,0.6523605150214592,0.9606837606837608,0.4671140939597315,0.6692419121197489,0.0,0.1305007587253414,0.6366880799428979,0.4510010537407797,0.9539720422775316
resnext50_32x4d,single,s-10,0.6958855098389982,0.8114511352418559,0.2608695652173913,0.3368421052631579,0.8997982515131137,0.7460122699386503,0.9672578444747612,0.6080178173719376,0.7346553352219075,0.0,0.3881856540084388,0.8239845261121856,0.6437908496732027,0.9917952084017068
resnext50_32x4d,single_sa,s-10,0.6871794871794872,0.8110508140108534,0.0680272108843537,0.3680981595092024,0.912043301759134,0.7331932773109243,0.9642611683848796,0.5763052208835341,0.7289272030651341,0.0,0.354978354978355,0.8366935483870968,0.5957446808510638,0.9907894736842106
vit_b_16,single,s-10,0.6711297071129707,0.7901591895803184,0.1538461538461538,0.2735849056603773,0.9140572951365756,0.7731481481481481,0.9648033126293996,0.5366300366300366,0.7136929460580913,0.0,0.205607476635514,0.854,0.7066895368782161,0.9894736842105264
resnext50_32x4d,single,s-100,0.5711195240670632,0.7731316725978647,0.0727272727272727,0.3185840707964602,0.8785759694850604,0.7189542483660131,0.969199178644764,0.4538087520259319,0.6989843028624192,0.0,0.0377358490566037,0.7855855855855856,0.7264296754250387,0.9914642153644124
resnext50_32x4d,single_sa,s-100,0.5727272727272728,0.7785527462946817,0.0545454545454545,0.2695035460992908,0.8748419721871049,0.7189249720044792,0.968291851346744,0.4512325830653805,0.7038703870387039,0.0,0.0396039603960396,0.7901907356948229,0.7294589178356713,0.9914586070959264
vit_b_16,single,s-100,0.5768398268398268,0.778396913844835,0.0248447204968944,0.2947368421052631,0.891290527654164,0.7152709359605911,0.966078697421981,0.451271186440678,0.7074586869138008,0.0,0.0714285714285714,0.7835616438356164,0.7547169811320755,0.990138067061144
resnext50_32x4d,single,s-20,0.6128440366972477,0.7911065149948294,0.1,0.3220338983050847,0.9056356487549148,0.7840909090909091,0.9642365887207704,0.4694610778443114,0.7221396731054978,0.0,0.1121495327102803,0.8257059396299903,0.6678321678321678,0.9907955292570676
resnext50_32x4d,single_sa,s-20,0.6143682906688687,0.7992145311732941,0.0512820512820512,0.308457711442786,0.9134287661895024,0.7474518686296716,0.9664153529814942,0.4863436123348018,0.7371007371007371,0.0,0.3139013452914798,0.8598130841121495,0.7152103559870551,0.9898059848733968
vit_b_16,single,s-20,0.630418809698751,0.7982413287738154,0.1428571428571428,0.2738095238095238,0.9127868852459016,0.7643979057591623,0.9658469945355193,0.4655547498187092,0.7103513770180437,0.0,0.2155688622754491,0.8618219037871033,0.6791862284820032,0.9904573872984536
resnext50_32x4d,single,s-200,0.5667970933482392,0.7778768956289027,0.1103448275862069,0.2457627118644068,0.836341008089608,0.7194899817850637,0.9639455782312926,0.4548892490545651,0.7043558850787767,0.0,0.10062893081761,0.7434094903339191,0.7307086614173228,0.9924466338259442
resnext50_32x4d,single_sa,s-200,0.5694950546590317,0.7823788546255507,0.0508474576271186,0.2009132420091324,0.8458498023715415,0.7000928505106778,0.9649122807017544,0.4434156378600823,0.6954904695490469,0.0,0.0131578947368421,0.7764705882352941,0.7408585055643879,0.9917952084017068
vit_b_16,single,s-200,0.5705263157894737,0.7781128823782852,0.0952380952380952,0.1784615384615384,0.8333333333333334,0.7197696737044146,0.9622320517182716,0.4452516865594187,0.7048579285059579,0.0,0.0,0.738898756660746,0.7737226277372263,0.9917898193760264
resnext50_32x4d,single,s-5,0.7269439421338155,0.7925117004680188,0.0769230769230769,0.3396226415094339,0.9107142857142856,0.7702857142857142,0.969114619080302,0.6897374701670644,0.7155339805825243,0.0,0.3356164383561644,0.847237269772481,0.6129943502824858,0.9867899603698812
resnext50_32x4d,single_sa,s-5,0.7092198581560284,0.7977922729553437,0.1071428571428571,0.3045685279187817,0.9029126213592232,0.7617896009673518,0.961631524369167,0.6719817767653758,0.7341772151898734,0.0,0.2826086956521739,0.8441145281018028,0.5968253968253968,0.9867986798679867
vit_b_16,single,s-5,0.7151248164464024,0.7857811038353602,0.1136363636363636,0.2882096069868995,0.9019867549668874,0.7519125683060109,0.9671297865130464,0.6133768352365416,0.7033935654473337,0.0,0.4387755102040816,0.8262548262548263,0.7,0.9917952084017068
resnext50_32x4d,single,s-50,0.5712451861360719,0.7944814462416746,0.0845070422535211,0.3076923076923077,0.9051667756703728,0.7594390507011867,0.9671393981321342,0.4384268214055448,0.7289719626168224,0.0,0.2463768115942029,0.8551165146909828,0.7266666666666667,0.9888084265964452
