encoder,exp_type,input,af1,Qal,Qaf,Qat,Qc,Qca,Qr,af1_cd,Qal_cd,Qaf_cd,Qat_cd,Qc_cd,Qca_cd,Qr_cd
resnext50_32x4d,single_sa,prc-20,0.7707104162318631,0.8269588647386384,0.8754987625637659,0.8549930536260072,0.962923881566782,0.9120013922436928,0.924552334365409,0.6719283410066085,0.726368610794749,0.6154684095860566,0.7770488592969744,0.959289717348928,0.884732402804692,0.8656783587028458
vit_b_16,single,prc-20,0.7405923613694727,0.8166930123944675,0.8630738926208396,0.8770436232286746,0.9526755708161496,0.9121942934782608,0.9006632836265829,0.6561996930689968,0.7208162426463662,0.7237472766884532,0.7198846390073258,0.9489319363222872,0.872880800591644,0.7934083388484447
resnext50_32x4d,single,prc-200,0.619616525865902,0.7693272857912701,0.9093388554977524,0.8835009724923589,0.9221257313860244,0.925378673510467,0.8463336472469326,0.56518734275006,0.6336892763253666,0.5821350762527233,0.5494868394114453,0.9211237004548408,0.9427734247011356,0.9168232958305758
resnext50_32x4d,single_sa,prc-200,0.6185330707875467,0.7837380995149992,0.8641345522501136,0.8898027229786051,0.9225523909049422,0.9294295994363928,0.871462543784172,0.5566809692338208,0.6348692830046498,0.6466230936819172,0.581077592729409,0.9247705490578296,0.9326568121748844,0.881058901389808
vit_b_16,single,prc-200,0.6147872562452928,0.7605065564936231,0.8856507904439619,0.8860461239233121,0.9184579863367166,0.9135928274288782,0.8726414135597124,0.5524069028156221,0.6116767569511642,0.6006535947712418,0.5147895284975477,0.917824074074074,0.9454601623276322,0.8715023163467902
resnext50_32x4d,single,prc-5,0.8558351406041578,0.8086402011855576,0.6870549017627153,0.8860905807168657,0.9567199298344424,0.9166666666666669,0.921835513790744,0.8818795870003235,0.7202116818948612,0.6169934640522876,0.8573386859884461,0.9620228232618584,0.9067630272449548,0.8263401720714758
resnext50_32x4d,single_sa,prc-5,0.8676188488516646,0.8205855936770252,0.8050911662205162,0.9020727979994444,0.9582416538442616,0.9133097658346752,0.9301824538106628,0.8976520822241013,0.7408849193776279,0.6789760348583878,0.7598337235074727,0.969121588693957,0.925354877162106,0.8691197882197221
vit_b_16,single,prc-5,0.8003030770487193,0.7942105263157895,0.834789635840194,0.8532370102806335,0.9463036696111546,0.8946885064412238,0.9263274141423722,0.8111998496664474,0.6768186060849981,0.580718954248366,0.6635838459005012,0.958532326185835,0.9014426002377808,0.7665916611515553
resnext50_32x4d,single,prc-50,0.6648240066059908,0.8252254356026586,0.8087277135208849,0.8802333981661572,0.9638399695994492,0.9325684380032204,0.906401804890277,0.5836950734442043,0.7253187645038921,0.4110021786492374,0.7219942497529885,0.957370857699805,0.9233671281864054,0.8308140304434151
resnext50_32x4d,single_sa,prc-50,0.682422438590601,0.8232441171187355,0.8894388605485126,0.8896248958043901,0.9649307929420504,0.9329794015029524,0.8948434609990583,0.5933915875849541,0.6740235830072188,0.4877995642701525,0.7459921846487989,0.9669874918778428,0.9332746682144272,0.8716876240900067
vit_b_16,single,prc-50,0.6466194205239422,0.8315771510687983,0.850649022677913,0.883300916921367,0.9613410850214515,0.931996024557166,0.8873501852993584,0.5634386712184326,0.7025612481696195,0.7440087145969498,0.6507570565144245,0.9571068875893436,0.9335461504136202,0.844976836532098
resnext50_32x4d,single,rgb,0.8570547081295428,0.763472247170828,0.7067023587049851,0.8276521255904418,0.9236576341517618,0.8700244061996778,0.8835019207447206,0.8428638541764539,0.5958485686638866,0.4606753812636165,0.7243263932777297,0.6912463450292398,0.7835600365720848,0.7703772336201191
resnext50_32x4d,single_sa,rgb,0.8542144950681924,0.7566103826118196,0.7951916763472903,0.8090803000833564,0.9251488218938254,0.8702319847020934,0.9094438309202636,0.8256736300333031,0.5888781373363362,0.6421568627450981,0.7134222871028901,0.8217876868096167,0.6873086752604824,0.6424090006618132
vit_b_16,single,rgb,0.8458771539794742,0.7182647745643973,0.8063538562553665,0.8595054181717143,0.91065088054721,0.8416909889962427,0.8453309304263579,0.7385344566590456,0.5707584411580849,0.3113289760348584,0.6237237745119856,0.9214912280701756,0.730408814746164,0.6865122435473195
resnext50_32x4d,single,s-10,0.8399063546364436,0.8318178552182505,0.8629223698166575,0.8871242011669909,0.973781221213206,0.9167505367686526,0.9048909545457626,0.7889838913422489,0.7645295815172247,0.3662309368191721,0.8126006960825328,0.97017340805718,0.9154317347088432,0.7414162806088683
resnext50_32x4d,single_sa,s-10,0.8211918005861909,0.8261002335189509,0.8227688267084197,0.8967602111697695,0.9744106076208344,0.9215122618089104,0.9042676440897296,0.7663649555785232,0.7313095676448678,0.7760348583877996,0.7893504713244262,0.9745898310591292,0.9183961955046293,0.7828722700198544
vit_b_16,single,s-10,0.8185530339464442,0.806703790192204,0.7670084347694328,0.8609724923589887,0.9757525069427598,0.927236396269458,0.9106227006958044,0.7300719304289726,0.7105301466873324,0.6603485838779957,0.7224482166223084,0.976851851851852,0.9349035614095856,0.8042620780939775
resnext50_32x4d,single,s-100,0.6219612896200648,0.7650835279324593,0.8265568968129704,0.8715976660183384,0.9599007910589809,0.9228395061728396,0.799239832248186,0.5744370321651164,0.595805752746641,0.7424836601307189,0.5189909473665472,0.9650138076673166,0.9558732209334618,0.6971012574454004
resnext50_32x4d,single_sa,s-100,0.6254548424271571,0.7554912879468295,0.8689327743825446,0.8176048902472909,0.9583671918339234,0.9143413680891036,0.8008794097520986,0.5983985300719304,0.5884448402538128,0.8766884531590414,0.497316254684315,0.9639863547758284,0.9540789420307492,0.7072137657180675
vit_b_16,single,s-100,0.6462328611743782,0.7732261541225076,0.8219607050861154,0.8722756321200332,0.9638789881638034,0.9101772175254964,0.8192941686596793,0.5523463518013927,0.6019661069199086,0.8269063180827887,0.6206172169160518,0.9637609649122808,0.9568249688731616,0.7642356055592323
resnext50_32x4d,single,s-20,0.7612533234122483,0.8083456080474223,0.8723672912773373,0.8774103917754932,0.9687461299521768,0.929771370101986,0.876584529705486,0.6896280288556902,0.7248101114070167,0.6860566448801743,0.7813036860329525,0.9627923976608188,0.9209674751843426,0.8100066181336864
resnext50_32x4d,single_sa,s-20,0.7696832209649465,0.8134506915753547,0.8787312490529825,0.8743984440122257,0.9780970137226594,0.9218791935050992,0.8973570281641474,0.6846983411110068,0.7178636569931237,0.6835511982570807,0.7162885092974195,0.9769675925925926,0.9415127487416644,0.7502316346790205
vit_b_16,single,s-20,0.7705398219649193,0.8142248967127717,0.8054952270316683,0.8818338427340928,0.977218247795027,0.9284063841921631,0.8984681468031626,0.6387589130048964,0.6911225477183397,0.6950980392156864,0.6889436814042708,0.979077322936972,0.9388790593609871,0.7317008603573794
resnext50_32x4d,single,s-200,0.6222897743255628,0.7473468654571582,0.8852467296328097,0.8465573770491803,0.9282295920184984,0.903052452361782,0.8161572910385573,0.5521124996085064,0.5965952782606463,0.5565359477124183,0.5101252414480653,0.9394554093567252,0.9537949778913634,0.7410986101919259
