Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.5853794642857143,0.3448999441632097,0.7635685007307033,0.4373360881708853,0.640613655313285,0.9790444258172674,0.7307333652356782,0.3448339715227266,0.6402439053791585,0.4146205357142857,0.013020833333333334
