Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.6844308035714286,0.4128534592200287,0.6795301126935708,0.49835904263095054,0.6439990738211914,0.933222433460076,0.7456351976822218,0.4077846763917824,0.6386093899233998,0.31556919642857145,0.056640625
