Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.6570870535714286,0.34991230934532697,0.6815465394370301,0.4386175852102837,0.6419117431867701,0.9511036602402906,0.7308359559128963,0.34784891652189553,0.6397420179336774,0.34291294642857145,0.041015625
