Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.5254836309523809,0.33176927329630196,0.7792006722249651,0.42317437317353235,0.6297436578727189,0.9849119865884325,0.7192039878114662,0.33265213427834933,0.6297991118067042,0.47451636904761907,0.007161458333333333
