Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.5928199404761905,0.39093430637117893,0.7825846793102667,0.49200548188074605,0.6234458888805208,0.9843155893536122,0.7360220070932417,0.391004785589005,0.6234688466151072,0.40718005952380953,0.020833333333333332
