Class,Targets,Predictions,Accuracy,Precision,Recall,F1,AP,AUROC
af1 (0.47),571,1529,0.3723958333333333,0.37148463047743624,0.9947460595446584,0.540952380952381,0.35504667629869524,0.4751268114298159
Qal (0.51),949,1535,0.6171875,0.6175895765472312,0.9989462592202318,0.7632850241545893,0.6255739228323183,0.5057982669823701
Qaf (0.23),13,103,0.92578125,0.009708737864077669,0.07692307692307693,0.017241379310344827,0.014929050390118104,0.6316733168341835
Qat (0.3),61,705,0.53515625,0.03687943262411347,0.4262295081967213,0.06788511749347259,0.037656431933937855,0.46846901917199224
Qc (0.43),749,1512,0.486328125,0.48677248677248675,0.9826435246995995,0.6510393631136665,0.48563005135175147,0.488233358158188
Qca (0.13),432,1536,0.28125,0.28125,1.0,0.43902439024390244,0.26513117498563704,0.4746114717525496
Qr (0.6),1433,1534,0.931640625,0.9328552803129074,0.9986043265875785,0.9646107178968655,0.927701124801496,0.4757823562490261
