Class,Targets,Predictions,Accuracy,Precision,Recall,F1,AP,AUROC
af1 (0.46),571,1504,0.384765625,0.37566489361702127,0.989492119089317,0.5445783132530121,0.35247047990521285,0.46552725424897684
Qal (0.59),949,1529,0.6184895833333334,0.6187050359712231,0.9968387776606955,0.7635189669087974,0.6326743567584383,0.5180446376801189
Qaf (0.31),13,198,0.8639322916666666,0.005050505050505051,0.07692307692307693,0.009478672985781991,0.0101278487309336,0.566846810444972
Qat (0.42),61,317,0.7799479166666666,0.06309148264984227,0.32786885245901637,0.10582010582010581,0.06694968285496034,0.634281744929147
Qc (0.66),749,1536,0.4876302083333333,0.4876302083333333,1.0,0.6555798687089716,0.41956421775480757,0.38651026442711417
Qca (0.65),432,1534,0.28125,0.28096479791395046,0.9976851851851852,0.43845371312309256,0.19089331569267848,0.2689735138217928
Qr (0.47),1433,1533,0.9309895833333334,0.9328114807566862,0.9979064898813678,0.9642616318273769,0.9216048637119575,0.42424406669421877
