Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8576078869047619,0.6019219264925405,0.7317982999783393,0.640064392667363,0.813954315395548,0.8816539923954373,0.8449743553191419,0.5539746769808221,0.7833878599286301,0.14239211309523808,0.3203125
