Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.6474144345238095,0.4424393280320941,0.8461193185695877,0.5295955423786484,0.6721728466831641,0.9310836501901141,0.7682635200559988,0.43472612400156463,0.6661221303694415,0.35258556547619047,0.06770833333333333
