Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.5479910714285714,0.3733372787701042,0.852706594947794,0.463034727720333,0.662088217393624,0.9639564124057,0.7483843979745587,0.3674893960373429,0.6575092496303233,0.45200892857142855,0.025390625
