Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8303571428571429,0.4368506552899495,0.353910274695781,0.3662337461744377,0.7211296506350451,0.6035205364626991,0.6371834503592202,0.38946868111757704,0.6734299625297832,0.16964285714285715,0.2897135416666667
