Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8723028273809523,0.6209845314184106,0.6829862140180706,0.6438439169858926,0.8297053773751762,0.8616920152091255,0.844406379940141,0.5612021560372764,0.7885486891723212,0.12769717261904762,0.37109375
