Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8192894345238095,0.4129815632496926,0.35017772420942156,0.36929927113623917,0.6958527045471838,0.6588432523051132,0.6670194312176929,0.37519487148245856,0.6696942473120535,0.18071056547619047,0.259765625
