Class,Targets,Predictions,Accuracy,Precision,Recall,F1,AP,AUROC
af1 (0.49),435,1415,0.3268229166666667,0.28833922261484096,0.9379310344827586,0.4410810810810811,0.2938855346253551,0.5245993715222316
Qal (0.51),845,1536,0.5501302083333334,0.5501302083333334,1.0,0.7097858042839144,0.5762797478621666,0.5385505955694089
Qaf (0.36),6,1244,0.19401041666666666,0.00482315112540193,1.0,0.0096,0.010005036685403805,0.7726579520697168
Qat (0.42),77,66,0.9069010416666666,0.0,0.0,0.0,0.03809001968349379,0.39513365318711446
Qc (0.42),456,1534,0.296875,0.2966101694915254,0.9978070175438597,0.457286432160804,0.3521837331539863,0.4393843404808317
Qca (0.43),249,500,0.7259114583333334,0.328,0.6586345381526104,0.4379172229639519,0.31896440191892006,0.7104330297101381
Qr (0.58),1511,1536,0.9837239583333334,0.9837239583333334,1.0,0.9917952084017067,0.9800518340882798,0.5558438120450032
