Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8493303571428571,0.4711837025707309,0.5783686046436476,0.5157811160166147,0.7541999604877799,0.8555462419670299,0.7980252776990305,0.4489568617438436,0.7314827973357453,0.15066964285714285,0.294921875
