Class,True,Predicted,Accuracy,Precision,Recall,F1,AUC,AP
af1 (0.47),4.0,10.0,0.625,0.4,1.0,0.5714285714285714,0.5833333333333334,0.31666666666666665
Qal (0.63),9.0,16.0,0.5625,0.5625,1.0,0.72,0.603174603174603,0.710383597883598
Qaf (0.35),1.0,1.0,0.875,0.0,0.0,0.0,0.0,0.0625
Qat (0.31),1.0,0.0,0.9375,0.0,0.0,0.0,0.9333333333333333,0.5
Qc (0.47),8.0,15.0,0.4375,0.4666666666666667,0.875,0.6086956521739131,0.390625,0.5883470695970696
Qca (0.37),8.0,16.0,0.5,0.5,1.0,0.6666666666666666,0.53125,0.6645375457875458
Qr (0.65),14.0,16.0,0.875,0.875,1.0,0.9333333333333333,0.7142857142857143,0.952949629735344
