Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.8603980654761905,0.6046082240411444,0.6736266559950511,0.6321356069661223,0.8059363321581035,0.8752376425855514,0.8365958135555415,0.5454247654575054,0.770199140077891,0.13960193452380953,0.3209635416666667
