Class,True,Predicted,Accuracy,Precision,Recall,F1,AUC,AP
af1 (0.47),4.0,9.0,0.5625,0.3333333333333333,0.75,0.46153846153846156,0.6875,0.5270833333333333
Qal (0.6),9.0,14.0,0.5625,0.5714285714285714,0.8888888888888888,0.6956521739130435,0.4126984126984127,0.6251241042907709
Qaf (0.31),1.0,1.0,0.875,0.0,0.0,0.0,0.2666666666666667,0.08333333333333333
Qat (0.24),1.0,0.0,0.9375,0.0,0.0,0.0,0.9333333333333333,0.5
Qc (0.45),8.0,16.0,0.5,0.5,1.0,0.6666666666666666,0.46875,0.6151973026973028
Qca (0.45),8.0,16.0,0.5,0.5,1.0,0.6666666666666666,0.59375,0.6912930819180819
Qr (0.55),14.0,16.0,0.875,0.875,1.0,0.9333333333333333,0.6785714285714286,0.9440210583067726
