Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.5656622023809523,0.3904263965775524,0.823854750969441,0.4917699857032743,0.6235941347191188,0.9909695817490495,0.7368201609793685,0.3915479905485362,0.6236125248548139,0.4343377976190476,0.018229166666666668
