Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.6399739583333334,0.3579976140531483,0.7255784748697985,0.44971153185797347,0.6457353861062477,0.9550153674210673,0.7355615202790926,0.35326888625553937,0.6429172671978892,0.3600260416666667,0.039713541666666664
