Overall Accuracy,Macro Precision,Macro Recall,Macro F1,Weighted Precision,Weighted Recall,Weighted F1,Macro mAP,Weighted mAP,Hamming Loss,Subset Accuracy
0.5271577380952381,0.39080761907112876,0.8409687724756217,0.49070495040619627,0.624228361573391,0.9850285171102662,0.7365941621715222,0.3919558426944934,0.6242106973739362,0.4728422619047619,0.0026041666666666665
