train loss,train accuracy,train time,val loss,val accuracy
0.051063407212495804,57.142860412597656,0.02,0.03549912944436073,69.04761505126953
0.03593474254012108,66.66667175292969,0.02,0.04391150176525116,71.42857360839844
0.04329622909426689,76.19047546386719,0.02,0.03951428458094597,69.04761505126953
0.03393908217549324,71.42857360839844,0.02,0.038240786641836166,71.42857360839844
0.028811907395720482,80.95238494873047,0.02,0.038937363773584366,71.42857360839844
